class_number,label,wordnet_id,umap_x,umap_y,mean_top1_train_resnet50,mean_top1_val_resnet50,mean_nsfw_train,mean_nsfw_val
666,mortar,n03786901,2.3312747000000003,5.4226217000000005,0.8176923076923077,0.76,0.07987195525921906,0.05819935063828141
667,mortarboard,n03787032,1.3107103999999998,7.529135000000001,0.83,0.72,0.049806353759423605,0.08212846627298731
668,mosque,n03788195,2.5409752999999995,6.15116,0.8415384615384616,0.82,0.007972298593352809,0.0035489906862039788
669,mosquito net,n03788365,2.6337686000000002,8.410637,0.8769230769230769,0.76,0.05403257727113918,0.04737832709375653
670,"motor scooter, scooter",n03791053,3.0073173,4.4558105,0.7815384615384615,0.8,0.07042909458882128,0.059056934738036936
671,"mountain bike, all-terrain bike, off-roader",n03792782,3.3160067000000004,6.130158,0.9023076923076924,0.74,0.055625471901241695,0.06801236985404102
672,mountain tent,n03792972,3.2762532,6.3520199999999996,0.8546153846153847,0.84,0.03028170135704293,0.024588762220353142
673,"mouse, computer mouse",n03793489,0.5519378,3.8921678,0.6223076923076923,0.32,0.08365032854886692,0.09600732259868608
674,mousetrap,n03794056,3.191351,5.2316093,0.803076923076923,0.72,0.026868024304514918,0.023589405580360108
675,moving van,n03796401,2.5747507,4.5377445,0.7679033649698016,0.52,0.006324298701522846,0.016521019767551482
676,muzzle,n03803284,2.1329173999999997,5.68147,0.7369814651368051,0.34,0.044567130065616745,0.05881103747768065
677,nail,n03804744,0.73777866,6.9128283999999995,0.79,0.58,0.03955183723091014,0.03763357274377995
678,neck brace,n03814639,1.2760452,6.4530715999999995,0.6864406779661016,0.48,0.15184860711852033,0.22087864237455507
679,necklace,n03814906,1.5752872,6.833758,0.9215384615384616,0.9,0.08006172536492327,0.049781968397376204
680,nipple,n03825788,1.0381056999999998,7.034515,0.713076923076923,0.66,0.10544119372515373,0.0458496083427111
681,"notebook, notebook computer",n03832673,0.62867004,4.027548,0.53,0.12,0.06113595862828788,0.04200615313520757
682,obelisk,n03837869,2.3770242,5.999257,0.9184615384615384,0.8,0.005112858507372511,0.020749316348410502
683,"oboe, hautboy, hautbois",n03838899,2.2941191,2.6260126,0.75,0.7,0.0993048445516909,0.13843833755297286
684,"ocarina, sweet potato",n03840681,2.2190056,2.7145495,0.8107692307692308,0.8,0.04891905519555679,0.0708258082412226
685,"odometer, hodometer, mileometer, milometer",n03841143,1.1906041,3.9833417,0.9392307692307692,0.96,0.005840113137846511,0.005622199438232656
686,oil filter,n03843555,1.1131265,5.750165,0.8241071428571428,0.62,0.009338783206336349,0.0201994592647128
687,"organ, pipe organ",n03854065,2.2069674,2.8539867,0.8769230769230769,0.76,0.022138711645280387,0.02140843399167352
688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",n03857828,0.8247646000000001,3.9804244,0.8930769230769231,0.9,0.01609242733369984,0.015631734343424596
689,overskirt,n03866082,1.5144328,7.6139339999999995,0.41194029850746267,0.2,0.15439170813536246,0.06640863455202634
690,oxcart,n03868242,3.2775019999999997,5.313043599999999,0.7892307692307692,0.62,0.02917680058056742,0.01723313967568174
691,oxygen mask,n03868863,1.005293,7.008172999999999,0.6992307692307692,0.46,0.13967005820868594,0.12364870982427732
692,packet,n03871628,1.5891296999999998,5.0984735,0.6269230769230769,0.5,0.03366354374910385,0.028803519500733045
693,"paddle, boat paddle",n03873416,3.3521252,5.56566,0.6138461538461538,0.62,0.13107524647745392,0.06224835115441237
694,"paddlewheel, paddle wheel",n03874293,3.727144,5.2278013,0.946923076923077,0.9,0.01619941118577529,0.012217288855226795
695,padlock,n03874599,1.3518769,5.713774,0.7946153846153846,0.7,0.03912156105844163,0.020950169276887608
696,paintbrush,n03876231,0.42325917,6.654472999999999,0.686923076923077,0.7,0.09103810718792367,0.06785616686935783
697,"pajama, pyjama, pj's, jammies",n03877472,1.4766986,7.444300699999999,0.7669230769230769,0.6,0.17814987039697264,0.11310545802804882
698,palace,n03877845,2.592852,6.256977,0.7084615384615385,0.72,0.008187641751938748,0.005293573301250945
699,"panpipe, pandean pipe, syrinx",n03884397,2.2921205000000002,2.7298756,0.8623076923076923,0.76,0.05897780376303186,0.04500474393036434
700,paper towel,n03887697,0.22054079999999998,6.2571697,0.6884615384615385,0.48,0.07397563437238057,0.02408591238777831
701,"parachute, chute",n03888257,3.079423,5.6579,0.8823076923076923,0.88,0.024362007018849448,0.018855516714611442
702,"parallel bars, bars",n03888605,1.2335886,5.1216426,0.7353846153846154,0.58,0.1678614781114494,0.13389645194413982
703,park bench,n03891251,3.149701,6.271204,0.8215384615384616,0.76,0.04584420392497755,0.08187327607280168
704,parking meter,n03891332,1.4921719,4.8844137000000005,0.8784615384615385,0.84,0.03361946214347445,0.05177568598432117
705,"passenger car, coach, carriage",n03895866,2.590474,4.4017525,0.7346153846153847,0.54,0.017914283490910173,0.04175909793841129
706,"patio, terrace",n03899768,0.21823284,5.3973923,0.7526041666666666,0.56,0.01766747842469327,0.0439354111594912
707,"pay-phone, pay-station",n03902125,1.8841252,10.082279,0.8584615384615385,0.76,0.038051561387423466,0.029353372306272836
708,"pedestal, plinth, footstall",n03903868,-0.17113939,5.7337475,0.7223183391003459,0.52,0.021348626057465316,0.059799448390149335
709,"pencil box, pencil case",n03908618,0.6695156,6.4231277,0.6215384615384615,0.6,0.02217936464918875,0.03232737058651765
710,pencil sharpener,n03908714,0.53174907,6.5869894,0.7907692307692308,0.44,0.030303758456268693,0.05235683205207351
711,"perfume, essence",n03916031,0.40154567,6.903428,0.7269230769230769,0.74,0.04659543243824002,0.005040565918402224
712,Petri dish,n03920288,-0.47414407,7.355920299999999,0.7318087318087318,0.46,0.02451133704475126,0.04451018318961559
713,photocopier,n03924679,0.4930516,4.1999445,0.7669230769230769,0.9,0.02440078518764861,0.014387628492858582
714,"pick, plectrum, plectron",n03929660,2.0906577,5.13952,0.7104580812445981,0.72,0.06013598427533123,0.10375210320991073
715,pickelhaube,n03929855,1.648756,7.02291,0.92,0.72,0.010555841500432641,0.036923583906391284
716,"picket fence, paling",n03930313,0.8369482,5.435164,0.9030769230769232,0.94,0.017637498360977062,0.02526278493327481
717,"pickup, pickup truck",n03930630,2.6681378,4.2572103,0.8238461538461539,0.62,0.011860053519152602,0.026268046483219218
718,pier,n03933933,3.5420803999999997,5.6799192000000005,0.7238461538461538,0.48,0.008728921229969128,0.008950991895708284
719,"piggy bank, penny bank",n03935335,2.7707436000000003,6.5079265,0.8238461538461539,0.84,0.0983274214453582,0.11889552442817147
720,pill bottle,n03937543,0.20656496,6.831542,0.7592307692307693,0.78,0.06994391334044699,0.06588605679586207
721,pillow,n03938244,0.40454748,6.137905,0.8523076923076923,0.8,0.041412058436627285,0.047978185058351525
722,ping-pong ball,n03942813,-0.9264822,4.823987000000001,0.7870514820592823,0.76,0.15572975565671585,0.18622334823092387
723,pinwheel,n03944341,1.2259582,7.932316,0.8397493285586393,0.72,0.10833241126929102,0.1551107081621831
724,"pirate, pirate ship",n03947888,2.5334795,7.926508,0.8738819320214669,0.78,0.006506912741499704,0.0041013903668317645
725,"pitcher, ewer",n03950228,-0.16084018,6.700458,0.7230769230769231,0.46,0.044226618314972516,0.05797486907062421
726,"plane, carpenter's plane, woodworking plane",n03954731,2.7410736,5.102521,0.8369230769230769,0.78,0.031472054262481765,0.02190534371302321
727,planetarium,n03956157,1.1318183000000002,4.604935,0.8299212598425196,0.84,0.01526122530732839,0.013561953257099049
728,plastic bag,n03958227,0.79342896,6.1167784,0.6725912067352666,0.36,0.05430876345556241,0.04193287191656055
729,plate rack,n03961711,0.5984732,5.753662,0.7882241215574549,0.44,0.015507159065070891,0.045052732885767464
730,"plow, plough",n03967562,2.723248,4.374733,0.8369230769230769,0.66,0.028560658478171838,0.054157043209488616
731,"plunger, plumber's helper",n03970156,0.5675579000000001,6.2573676,0.6188197767145136,0.38,0.13575597702823486,0.14846568019936968
732,"Polaroid camera, Polaroid Land camera",n03976467,0.7562505,4.3180227,0.8830769230769231,0.8,0.024683037590410625,0.03757489904423465
733,pole,n03976657,1.9154304,5.8521647,0.5492307692307692,0.34,0.1080113090313694,0.06693393237535132
734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",n03977966,2.5248637,4.6024145999999995,0.7992307692307692,0.78,0.0073366722884418735,0.006477247558136696
735,poncho,n03980874,1.620544,7.556414999999999,0.8207692307692308,0.64,0.11568604244022625,0.12846972446896415
736,"pool table, billiard table, snooker table",n03982430,0.03339617,5.384436,0.9415384615384615,0.88,0.0544102594584672,0.07811719840984098
737,"pop bottle, soda bottle",n03983396,0.17312533,6.9749565,0.6976923076923077,0.62,0.035489219710470324,0.041232421479762714
738,"pot, flowerpot",n03991062,-0.5133134,7.2967944000000005,0.8307692307692308,0.86,0.04619406371153851,0.030193992296990477
739,potter's wheel,n03992509,2.1595777999999997,4.257333999999999,0.8946153846153846,0.82,0.23928064926919626,0.3681619967167535
740,power drill,n03995372,1.7489111000000002,5.0751405,0.6651982378854625,0.34,0.0836335403884864,0.10301395601127296
741,"prayer rug, prayer mat",n03998194,1.5971837,6.9263387000000005,0.8946153846153846,0.72,0.013061518510509395,0.027233123836998628
742,printer,n04004767,0.6273175999999999,4.011821299999999,0.7146153846153847,0.38,0.02240670621334058,0.02541666574796132
743,"prison, prison house",n04005630,2.4609202999999997,4.9069433,0.8276923076923077,0.74,0.03702853838340964,0.051127730292264466
744,"projectile, missile",n04008634,2.5012757999999997,5.424828,0.4269230769230769,0.24,0.042045090692298066,0.08204240931925598
745,projector,n04009552,0.6011801,4.52986,0.7253846153846154,0.6,0.03219069598648568,0.024848999869744832
746,"puck, hockey puck",n04019541,0.07608457,7.666342,0.8446153846153847,0.88,0.01858338275649706,0.048728915336787394
747,"punching bag, punch bag, punching ball, punchball",n04023962,0.88590056,6.122249,0.7955092221331195,0.6,0.12670695765302148,0.12855709433937484
748,purse,n04026417,1.132802,6.235342500000001,0.6576923076923077,0.46,0.02869633712624472,0.02757168614419669
749,"quill, quill pen",n04033901,2.4305534,7.8172345000000005,0.7915384615384615,0.68,0.05075648531157506,0.06528557122830307
750,"quilt, comforter, comfort, puff",n04033995,1.2294495,6.868010000000001,0.7184615384615385,0.54,0.07569625216822412,0.045743349669373864
751,"racer, race car, racing car",n04037443,3.1088,4.734236699999999,0.7461538461538462,0.58,0.021086194699551503,0.012275165380769977
752,"racket, racquet",n04039381,-1.1191291,5.0156293,0.8815384615384615,0.74,0.28453093331046303,0.19125309131150744
753,radiator,n04040759,0.9314007,5.210610400000001,0.8491620111731844,0.7,0.040982730499956786,0.01545285698272636
754,"radio, wireless",n04041544,1.1755646,4.1643495999999995,0.5553846153846154,0.56,0.011295598533360169,0.010220096585871944
755,"radio telescope, radio reflector",n04044716,1.2415246000000002,4.227458,0.9184615384615384,0.86,0.007572797131663881,0.005103567451741355
756,rain barrel,n04049303,1.6030280000000001,5.8992075999999996,0.7769230769230769,0.74,0.04561153036231341,0.09923431150513352
757,"recreational vehicle, RV, R.V.",n04065272,2.6462824,4.40056,0.8507692307692307,0.78,0.009052449577859068,0.009360898674826786
758,reel,n04067472,1.5726721000000001,4.0861254,0.73,0.46,0.05351743708067132,0.079658085197525
759,reflex camera,n04069434,0.7666876,4.3379216,0.8746153846153846,0.74,0.032843733590253436,0.07164483817937592
760,"refrigerator, icebox",n04070727,-0.86331886,6.686528699999999,0.8253846153846154,0.78,0.03807769838599166,0.01427401179179924
761,"remote control, remote",n04074963,0.93743765,4.1862793,0.7192307692307692,0.78,0.058499505877219735,0.030408125461920007
762,"restaurant, eating house, eating place, eatery",n04081281,0.09022461,5.306312,0.7323076923076923,0.52,0.04558801896951965,0.02940304932699746
763,"revolver, six-gun, six-shooter",n04086273,2.1791406,5.807705,0.7684615384615384,0.82,0.05082411192772418,0.026918214293583858
764,rifle,n04090263,2.2240384,5.6574707,0.4823076923076923,0.32,0.07448378734167119,0.06110130225454667
765,"rocking chair, rocker",n04099969,-0.04476935,5.482381299999999,0.8276923076923077,0.62,0.04493056586827217,0.08134096838533011
766,rotisserie,n04111531,-0.9025194999999999,6.973714999999999,0.8523076923076923,0.84,0.013293303456962616,0.005902580431911703
767,"rubber eraser, rubber, pencil eraser",n04116512,0.6658361999999999,6.4188160000000005,0.7046153846153846,0.58,0.06117946912005539,0.050576618960039926
768,rugby ball,n04118538,-0.92531854,4.817675599999999,0.9015384615384616,0.8,0.4041299416379664,0.35689275856808306
769,"rule, ruler",n04118776,1.8878702,5.252982599999999,0.7807692307692308,0.72,0.03741999305401469,0.031827040831242354
770,running shoe,n04120489,1.7707616000000002,6.499294,0.8430769230769231,0.7,0.08157217779147412,0.07323471615829817
771,safe,n04125021,1.5359726,5.334644,0.7920310981535471,0.76,0.010567682109769673,0.003396375032905041
772,safety pin,n04127249,1.5314411,5.3995940000000004,0.6957903097696585,0.46,0.04242960909679098,0.047058418281353286
773,"saltshaker, salt shaker",n04131690,1.1288614,7.917147999999999,0.7507692307692307,0.66,0.04408626008574852,0.00881997115491421
774,sandal,n04133789,1.7465826,6.7227726,0.7830769230769231,0.66,0.2259990751068623,0.12346572970012175
775,sarong,n04136333,1.4347736,7.5641317,0.7238461538461538,0.6,0.3457255980456757,0.3309121952996793
776,"sax, saxophone",n04141076,2.2703989,2.6569679,0.8323076923076923,0.68,0.07189789388305727,0.06327264629552701
777,scabbard,n04141327,1.7972240000000002,6.3928,0.7776923076923077,0.72,0.017639152246498185,0.015340173463402638
778,"scale, weighing machine",n04141975,2.0939307,4.685813,0.7569230769230769,0.6,0.03336555734158584,0.04733896089346715
779,school bus,n04146614,2.4291112,4.7823443,0.9523076923076924,0.9,0.019146080514135643,0.02044564544899913
780,schooner,n04147183,3.7426087999999997,5.3250957,0.8338461538461538,0.8,0.008814977665663734,0.0019445739288991824
781,scoreboard,n04149813,-0.959975,4.7204766,0.93,0.88,0.01661720412953741,0.013172785085409942
782,"screen, CRT screen",n04152593,0.6465231,4.3991194,0.3962115232833465,0.16,0.024905286203349503,0.06354412967700228
783,screw,n04153751,0.623154,5.9115815000000005,0.7415384615384616,0.9,0.02635793428818996,0.0015935685800110375
784,screwdriver,n04154565,0.2912634,6.517624400000001,0.6430769230769231,0.26,0.05596545668092172,0.09702598974537524
785,"seat belt, seatbelt",n04162706,1.1533018,5.927224,0.8369230769230769,0.78,0.20331360663953285,0.1916764841852273
786,sewing machine,n04179913,1.2194528999999998,5.154938700000001,0.8976923076923077,0.8,0.047287568361703516,0.044336963632740665
787,"shield, buckler",n04192698,1.1973542,5.8200665,0.6892307692307692,0.5,0.030128497856517576,0.03578369349306399
788,"shoe shop, shoe-shop, shoe store",n04200800,1.564705,6.397458599999999,0.7023076923076923,0.68,0.09555163913855497,0.09757487420571123
789,shoji,n04201297,0.621713,5.196744,0.8286629303442754,0.68,0.02653620326062995,0.0665841803461933
790,shopping basket,n04204238,1.6206555,6.409825,0.7738461538461539,0.52,0.028464807928528995,0.03597143835238125
791,shopping cart,n04204347,1.6214687,6.2707996,0.8323076923076923,0.74,0.04103873779431327,0.026525705053463758
792,shovel,n04208210,1.9560220000000001,5.2902555,0.7153846153846154,0.64,0.03998302711156017,0.0494051153014334
793,shower cap,n04209133,0.26983547,6.186591,0.8361538461538461,0.7,0.13021581212955194,0.15246006022489386
794,shower curtain,n04209239,0.05391471,5.867505,0.83,0.7,0.04579396383893919,0.06223520777940394
795,ski,n04228054,3.3432543,6.1319675,0.8476923076923077,0.7,0.023305927640723145,0.014089263274127009
796,ski mask,n04229816,2.9868113999999997,6.1971073,0.7984615384615384,0.76,0.051047723745587616,0.07939456017845259
797,sleeping bag,n04235860,0.72333765,6.147606,0.7107692307692308,0.54,0.0806635141064092,0.07714465427130562
798,"slide rule, slipstick",n04238763,1.4113911,5.222313,0.8717728055077453,0.72,0.01969466368056744,0.017698739347518994
799,sliding door,n04239074,0.6260975000000001,5.07913,0.6107692307692307,0.36,0.023414219921638,0.027195590135688688
800,"slot, one-armed bandit",n04243546,1.5839756,4.51147,0.95,0.92,0.04180350902409129,0.060391910483231184
801,snorkel,n04251144,3.3321902999999997,5.9308224,0.8261538461538461,0.76,0.1288402165327412,0.18903211365872266
802,snowmobile,n04252077,3.2552779999999997,4.659355000000001,0.913846153846154,0.88,0.011165244328188632,0.009221430212701307
803,"snowplow, snowplough",n04252225,2.7761807000000003,4.4417663,0.943846153846154,0.86,0.007067184010150289,0.00815832921843139
804,soap dispenser,n04254120,0.17120975,6.478778,0.7384615384615385,0.62,0.02858378710888845,0.01423253390264449
805,soccer ball,n04254680,-0.92372257,4.8239627,0.7615384615384615,0.92,0.17828240551682475,0.10395944539030666
806,sock,n04254777,1.8438961999999999,7.037239,0.8646153846153846,0.68,0.25917840899415906,0.2929715435460736
807,"solar dish, solar collector, solar furnace",n04258138,0.9122709999999999,5.3305419999999994,0.7846153846153846,0.7,0.015771763910085244,0.013733773839134357
808,sombrero,n04259630,1.4973013000000002,7.925625,0.823076923076923,0.58,0.11613255580771828,0.1599683507979944
809,soup bowl,n04263257,-0.28359494,7.911733,0.5746153846153846,0.42,0.04376622669177405,0.025906056323054826
810,space bar,n04264628,1.0348102,4.8954572999999995,0.4669856459330144,0.24,0.014655572581490325,0.011467498572287696
811,space heater,n04265275,1.0919868000000001,5.1269684,0.7141434262948207,0.62,0.02278063853562951,0.041589215219567
812,space shuttle,n04266014,1.5785833999999999,4.7059584,0.9087237479806138,0.9,0.02207894749977156,0.038255307810086375
813,spatula,n04270147,-0.24601804,7.162446000000001,0.4938461538461538,0.24,0.0875492503355569,0.05408903218412831
814,speedboat,n04273569,3.6532254,5.226083,0.7938461538461539,0.74,0.009156073911777477,0.015768617647690917
815,"spider web, spider's web",n04275548,2.630793,8.41451,0.833076923076923,0.68,0.02803596947879573,0.02473438753135269
816,spindle,n04277352,1.9348866999999998,4.2208133000000005,0.8392307692307692,0.82,0.10096099967020727,0.09882261672708408
817,"sports car, sport car",n04285008,2.4411007999999996,4.566161599999999,0.5976923076923077,0.5,0.0165907823047143,0.015216904104636341
818,"spotlight, spot",n04286575,1.125913,4.647469999999999,0.6707692307692308,0.26,0.01875414475537117,0.039221175513106346
819,stage,n04296562,1.1776280000000001,4.670739,0.7515384615384615,0.64,0.05751989565293893,0.036244119840703214
820,steam locomotive,n04310018,2.398087,4.7980160000000005,0.963076923076923,0.94,0.012031235332545142,0.006023018965279335
821,steel arch bridge,n04311004,2.1257522,5.5885143,0.8169991326973114,0.84,0.006883207053508222,0.007340859300438752
822,steel drum,n04311174,1.7977389,5.433730000000001,0.8192307692307692,0.8,0.08236418940371003,0.08700309682368243
823,stethoscope,n04317175,1.0570445,6.54016,0.6107692307692307,0.4,0.11296515956535913,0.15907081202823292
824,stole,n04325704,1.6421207999999998,6.001692299999999,0.6330769230769231,0.5,0.13501823937943647,0.11822630111668332
825,stone wall,n04326547,1.7480501,5.8498745,0.9023076923076924,0.66,0.017421669294992625,0.015120488789434602
826,"stopwatch, stop watch",n04328186,0.97300076,4.0277734,0.7287822878228782,0.62,0.02372116919280857,0.036746540227479925
827,stove,n04330267,-0.8807863000000001,6.8344083,0.7915384615384615,0.42,0.013498427667530902,0.0397925873331954
828,strainer,n04332243,-0.14847955,6.8746410000000004,0.7023076923076923,0.6,0.06553376512820998,0.05883416457136945
829,"streetcar, tram, tramcar, trolley, trolley car",n04335435,3.121451,5.17033,0.8630769230769231,0.86,0.010151725399113852,0.02732443366989173
830,stretcher,n04336792,1.0012493,5.8092337,0.5830769230769229,0.36,0.06443150633083218,0.1099029998574406
831,"studio couch, day bed",n04344873,0.098724455,5.233218,0.7853846153846153,0.62,0.05159865585334048,0.11874791955269755
832,"stupa, tope",n04346328,2.4833453,6.109953400000001,0.9576923076923076,0.86,0.00984922110433131,0.006510497299141207
833,"submarine, pigboat, sub, U-boat",n04347754,2.9273875,5.480379599999999,0.8730769230769231,0.74,0.011825007261194679,0.015422962072316297
834,"suit, suit of clothes",n04350905,1.9647773999999998,7.2273119999999995,0.676923076923077,0.34,0.07591912053520618,0.16173499478210945
835,sundial,n04355338,2.2292821,5.835751,0.8161538461538461,0.48,0.011755268818247705,0.011592813003780976
836,sunglass,n04355933,1.0011721,6.270158,0.4476923076923077,0.16,0.16541666327739554,0.13866793318861256
837,"sunglasses, dark glasses, shades",n04356056,1.0264921,6.422218,0.6015384615384616,0.2,0.16619233222586804,0.17096277427142922
838,"sunscreen, sunblock, sun blocker",n04357314,0.44981226,6.773116,0.5086277732128184,0.34,0.1860468714682872,0.18603144432159752
839,suspension bridge,n04366367,2.1346688,5.2944865,0.8630769230769231,0.62,0.009836603920002185,0.010644074767734536
840,"swab, swob, mop",n04367480,0.362248,6.557239,0.7623076923076924,0.86,0.05283736860157245,0.024049665562327502
841,sweatshirt,n04370456,1.6305263,7.309553599999999,0.6154672395273899,0.38,0.08350251438020008,0.12983480543769474
842,"swimming trunks, bathing trunks",n04371430,0.29020128,5.672478,0.7423076923076923,0.42,0.4593297933143821,0.5450166435815663
843,swing,n04371774,-0.67845666,4.9245790000000005,0.9015384615384616,0.68,0.13833088641737046,0.11498779819972127
844,"switch, electric switch, electrical switch",n04372370,1.2896892,4.54174,0.7607692307692308,0.62,0.017295417643179052,0.007027982592378521
845,syringe,n04376876,0.47705296,6.440144999999999,0.6815384615384615,0.56,0.12533554836801275,0.19679493170091747
846,table lamp,n04380533,0.054341394,5.3568583,0.7576923076923077,0.62,0.03654578414478611,0.03460296917795632
847,"tank, army tank, armored combat vehicle, armoured combat vehicle",n04389033,1.2781311000000002,5.699152,0.8753846153846154,0.74,0.01970401667773541,0.02110830659104977
848,tape player,n04392985,1.4135648,3.9573784,0.3715384615384616,0.28,0.013269033870772176,0.020235215299080383
849,teapot,n04398044,-0.41081646,6.962136699999999,0.7523076923076923,0.66,0.0752050114623984,0.04985468302319532
850,"teddy, teddy bear",n04399382,5.2023187,7.872122999999999,0.8653846153846154,0.78,0.07476821128588589,0.07019306814387165
851,"television, television system",n04404412,1.0684203,4.2482524,0.6669230769230771,0.56,0.037772677840963886,0.058622140647448764
852,tennis ball,n04409515,-0.89164364,4.832639,0.796923076923077,0.82,0.05798818582259078,0.07377479826895353
853,"thatch, thatched roof",n04417672,0.4690202,5.462627400000001,0.9053846153846152,0.84,0.00919800300269261,0.006264045514237751
854,"theater curtain, theatre curtain",n04418357,0.80887944,4.791446,0.9058544303797468,0.72,0.04454204825032521,0.03257370970211923
855,thimble,n04423845,-0.21358344,6.800713000000001,0.8369230769230769,0.6,0.03337552079413094,0.09424694400287108
856,"thresher, thrasher, threshing machine",n04428191,3.2252905,8.912465,0.676923076923077,0.54,0.011747361261716693,0.008880518445689373
857,throne,n04429376,2.5027787999999997,7.831907000000001,0.8247950819672131,0.62,0.03213325888816649,0.027993970839415853
858,tile roof,n04435653,0.54336774,5.261942400000001,0.8376923076923077,0.62,0.04960795450780711,0.022995932309277118
859,toaster,n04442312,-0.8861834999999999,6.830271000000001,0.7992307692307692,0.6,0.028860616166934555,0.016333961084436327
860,"tobacco shop, tobacconist shop, tobacconist",n04443257,1.5282539,6.3161583,0.6016,0.34,0.032399538679504375,0.010930684528393613
861,toilet seat,n04447861,0.25061479999999997,5.9370203,0.82,0.64,0.05395726190903845,0.07739896288069703
862,torch,n04456115,0.7958960999999999,5.205209,0.8453846153846154,0.66,0.0575021834620545,0.07713060562827423
863,totem pole,n04458633,2.073097,5.9760027000000004,0.8976923076923077,0.88,0.0386407412237102,0.02405830546813377
864,"tow truck, tow car, wrecker",n04461696,2.6932153999999997,4.3398986,0.7153846153846154,0.56,0.009649001109515354,0.007187616270166473
865,toyshop,n04462240,1.7269584999999998,8.241839,0.7138461538461538,0.52,0.05477708468494714,0.06639332659477076
866,tractor,n04465501,2.8723476000000003,4.395739,0.7784615384615384,0.76,0.017833270066625245,0.020513970021761453
867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",n04467665,2.6963542,4.3437,0.796923076923077,0.62,0.0046928178590891,0.004672723921107718
868,tray,n04476259,0.34367865,6.0051974999999995,0.5992307692307692,0.46,0.030674356950035325,0.010106128265956613
869,trench coat,n04479046,1.8641409,7.443238000000001,0.6182336182336182,0.4,0.12032870534645128,0.1462292343666195
870,"tricycle, trike, velocipede",n04482393,3.2133903999999998,4.4833765,0.7184615384615385,0.64,0.0763706131682671,0.09549894224455784
871,trimaran,n04483307,3.6764580000000002,5.22288,0.75,0.64,0.012902168244104973,0.00833248171676658
872,tripod,n04485082,0.67221457,4.505232299999999,0.7836206896551724,0.54,0.04601393611969304,0.039698164331330194
873,triumphal arch,n04486054,2.3893144,5.8533550000000005,0.9192307692307692,0.92,0.011842931362393914,0.004353480388772368
874,"trolleybus, trolley coach, trackless trolley",n04487081,3.211475,5.0709705000000005,0.8369230769230769,0.78,0.006121218036137322,0.004209528267965652
875,trombone,n04487394,2.3117201,2.607386,0.6,0.38,0.0762690914355483,0.06176245044751341
876,"tub, vat",n04493381,-0.16753274,5.9735413,0.5638461538461539,0.3,0.17284459876465122,0.2336203831486637
877,turnstile,n04501370,0.68674105,5.1413426,0.8892307692307693,0.78,0.03050278153691324,0.03695007502621138
878,typewriter keyboard,n04505470,0.6232146,3.9954504999999996,0.7546153846153846,0.76,0.023509051438859487,0.006773580627247782
879,umbrella,n04507155,0.16328667,5.590013,0.7676923076923077,0.58,0.08729740322098023,0.07632695309737755
880,"unicycle, monocycle",n04509417,3.3131093999999996,4.555149,0.7446153846153846,0.7,0.0979226055854803,0.1194182850420657
881,"upright, upright piano",n04515003,0.89675665,5.332299,0.8776923076923077,0.8,0.03819526193718545,0.06298413527358349
882,"vacuum, vacuum cleaner",n04517823,1.1605961,5.298837000000001,0.6646153846153846,0.72,0.0767413627123436,0.07356132091390462
883,vase,n04522168,-0.23321266,6.6466837,0.7584615384615384,0.38,0.029406867380800006,0.04614504488849661
884,vault,n04523525,1.6664665,5.891095,0.7784615384615384,0.7,0.022035599793611527,0.013126879885821835
885,velvet,n04525038,1.9869031000000004,7.5132027,0.536723163841808,0.14,0.09815159274357066,0.06686597603492488
886,vending machine,n04525305,1.2816527,4.7060723,0.8746153846153846,0.92,0.020198347805001026,0.02419810769346441
887,vestment,n04532106,1.5714290000000002,7.4964046,0.8538461538461538,0.48,0.02127929945956081,0.029947733065409918
888,viaduct,n04532670,3.0572,5.4497066,0.926153846153846,0.74,0.005815125165465473,0.014970905076006603
889,"violin, fiddle",n04536866,2.1828737,2.782633,0.6292307692307693,0.34,0.13324978935140874,0.12490113549738452
890,volleyball,n04540053,-0.92364997,4.785185299999999,0.8976923076923077,0.86,0.40775351207586297,0.5585321751997935
891,waffle iron,n04542943,-0.61794174,6.891533,0.8029903254177659,0.66,0.028334059262421333,0.04706932331477219
892,wall clock,n04548280,1.0060568,4.812683,0.7328714395688991,0.62,0.01171446579682867,0.008079575822011973
893,"wallet, billfold, notecase, pocketbook",n04548362,1.1946533000000001,6.1652985000000005,0.7769230769230769,0.52,0.024956389833731142,0.01190746523946505
894,"wardrobe, closet, press",n04550184,0.22098798,6.0199685,0.7792307692307693,0.6,0.019891259838192392,0.020604636197872426
895,"warplane, military plane",n04552348,2.8090827000000003,5.272081,0.8161538461538461,0.76,0.020193759599239827,0.02920792273996085
896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",n04553703,-0.23033401,6.0113125,0.7876923076923077,0.84,0.03853183518405528,0.020989561068474813
897,"washer, automatic washer, washing machine",n04554684,-0.796927,6.536485,0.8161538461538461,0.68,0.04152889591016951,0.059013201276957264
898,water bottle,n04557648,0.2577066,6.887001,0.6653846153846154,0.4,0.06317243363486166,0.08176984447759651
899,water jug,n04560804,0.112255976,7.055453999999999,0.3923076923076923,0.28,0.053190559151057165,0.07140594446685554
