class_ind,class_name,n_images
60406,segway_human_transporter,1440
60407,sei_whale,753
60408,seidel,2039
60409,seidlitz_powder,13
60410,seidlitz_powders,30
60411,seif_dune,34
60412,seigneur,1535
60413,seigneur_de_bayard,46
60414,seignior,121
60415,seiji_ozawa,1063
60416,seine,2345
60417,seine_river,2462
60418,seism,735
60419,seismic_disturbance,59
60420,seismograph,1300
60421,seismologist,752
60422,seismology,1367
60423,seismosaur,73
60424,seiurus_aurocapillus,277
60425,seizer,626
60426,seizing,1696
60427,seizure-alert_dog,72
60428,sekhet,243
60429,selachian,23
60430,selaginella_apoda,75
60431,selaginella_eatonii,2
60432,selaginella_eremophila,5
60433,selaginella_lepidophylla,111
60434,selaginella_rupestris,69
60435,selar_crumenophthalmus,84
60436,selcraig,52
60437,selection,3041
60438,selective-serotonin_reuptake_inhibitor,426
60439,selectman,1422
60440,selector,1704
60441,selector_switch,1448
60442,selectwoman,404
60443,selenarctos_thibetanus,123
60444,selene,2291
60445,selene_setapinnis,35
60446,selene_vomer,201
60447,selenic_acid,6
60448,selenicereus_grandiflorus,330
60449,selenium,1426
60450,selenium_cell,247
60451,selenology,40
60452,seles,1372
60453,seleucus,693
60454,seleucus_i,271
60455,seleucus_i_nicator,45
60456,self,2220
60457,self-absorption,789
60458,self-abuse,690
60459,self-deceit,75
60460,self-deception,835
60461,self-digestion,30
60462,self-employed_person,460
60463,self-evident_truth,177
60464,self-feeder,350
60465,self-heal,1276
60466,self-induction,129
60467,self-loader,369
60468,self-portrait,2994
60469,self-propelled_vehicle,831
60470,self-raising_flour,512
60471,self-registering_thermometer,8
60472,self-rising_flour,249
60473,self-seeker,44
60474,self-starter,989
60475,self-stimulation,162
60476,self-taught_art,1293
60477,selfish_person,221
60478,selkirk,1852
60479,selkirk_mountains,1309
60480,selkup,133
60481,seller,2051
60482,sellers,2418
60483,selling_agent,1625
60484,sellotape,1195
60485,selma,2361
60486,selsyn,206
60487,seltzer,1833
60488,selva,1722
60489,selvage,1535
60490,selvedge,1162
60491,selznick,1260
60492,semanticist,26
60493,semantics,1616
60494,semaphore,1738
60495,semaphore_plant,20
60496,semarang,2202
60497,semasiology,18
60498,semblance,1440
60499,semen,1990
60500,semi,2654
60501,semi-abstraction,41
60502,semi-climber,63
60503,semi-detached_house,1225
60504,semi-sweet_chocolate,1095
60505,semiautomatic,1463
60506,semiautomatic_firearm,288
60507,semiautomatic_pistol,881
60508,semicircular_arch,189
60509,semicircular_canal,309
60510,semiconducting_material,79
60511,semiconductor,1919
60512,semiconductor_device,1559
60513,semiconductor_diode,1245
60514,semiconductor_unit,799
60515,semidesert,235
60516,semidetached_house,418
60517,semiepiphyte,1
60518,semifinalist,1481
60519,semigloss,1174
60520,semilunar_bone,8
60521,semilunar_cartilage,9
60522,semilunar_valve,159
60523,semimajor_axis,576
60524,semiminor_axis,37
60525,semimonthly,212
60526,seminal_duct,44
60527,seminal_fluid,214
60528,seminal_vesicle,438
60529,seminarian,1467
60530,seminarist,577
60531,seminiferous_tubule,290
60532,seminole,2222
60533,seminole_bread,40
60534,semiology,407
60535,semiotician,112
60536,semiotics,1651
60537,semiparasite,0
60538,semipermeable_membrane,254
60539,semipro,1113
60540,semiprofessional,374
60541,semite,1205
60542,semitic_deity,10
60543,semitrailer,1389
60544,semitropics,6
60545,semiweekly,79
60546,semnopithecus_entellus,120
60547,semolina,1618
60548,sempstress,411
60549,senator,2107
60550,sendee,58
60551,sender,2159
60552,seneca,2014
60553,seneca_lake,1579
60554,seneca_snakeroot,66
60555,senecio_aureus,209
60556,senecio_bigelovii,17
60557,senecio_cineraria,582
60558,senecio_cruentus,167
60559,senecio_doublasii,2
60560,senecio_glabellus,106
60561,senecio_jacobaea,711
60562,senecio_milkanioides,0
60563,senecio_triangularis,167
60564,senecio_vulgaris,810
60565,senefelder,1023
60566,senega,797
60567,senega_root,82
60568,senega_snakeroot,82
60569,senegal,2017
60570,senegal_gum,89
60571,senegalese,1411
60572,seneka_snakeroot,3
60573,senescence,1208
60574,seneschal,1081
60575,senga_root,1
60576,senhor,1922
60577,senior,2629
60578,senior_citizen,2153
60579,senior_pilot,1344
60580,senior_vice_president,1543
60581,senna,1966
60582,senna_alata,213
60583,senna_alexandrina,46
60584,senna_auriculata,2
60585,senna_marilandica,171
60586,senna_obtusifolia,78
60587,senna_occidentalis,112
60588,sennacherib,805
60589,sennett,1681
60590,sennit,346
60591,sens,2888
60592,sensation,2608
60593,sensationalism,1107
60594,sensationalist,304
60595,sense_organ,698
60596,sensible_horizon,80
60597,sensing_element,914
60598,sensitisation,579
60599,sensitiser,60
60600,sensitive,1809
60601,sensitive_fern,643
60602,sensitive_pea,112
60603,sensitive_plant,1280
60604,sensitization,1753
60605,sensitizer,827
60606,sensitometer,200
60607,sensor,2438
60608,sensorimotor_area,26
60609,sensorimotor_region,9
60610,sensorium,1162
60611,sensory_hair,323
60612,sensory_nerve,943
60613,sensory_neuron,843
60614,sensory_receptor,272
60615,sensory_system,1100
60616,sensualism,670
60617,sensualist,556
60618,sentiment,1774
60619,sentimentalist,490
60620,sentinel,2184
60621,sentry,1791
60622,sentry_box,1009
60623,seoul,2142
60624,sepal,1260
60625,separate,2110
60626,separation,2189
60627,separation_energy,962
60628,separationist,57
60629,separatist,1561
60630,separator,1941
60631,sephardi,1061
60632,sephardic_jew,290
60633,sepia,2187
60634,sepiolite,398
60635,september_elm,723
60636,septentrion,1072
60637,septic_tank,1780
60638,septobasidium_pseudopedicellatum,2
60639,septuagenarian,751
60640,septum,1662
60641,sepulcher,1435
60642,sepulchre,1760
60643,sepulture,1361
60644,sequenator,46
60645,sequence,2159
60646,sequencer,1832
60647,sequential_operation,389
60648,sequestration,1290
60649,sequin,1834
60650,sequoia,2094
60651,sequoia_gigantea,229
60652,sequoia_national_park,2159
60653,sequoia_sempervirens,1179
60654,sequoia_wellingtonia,52
60655,sequoiadendron_giganteum,1211
60656,sequoya,1267
60657,sequoyah,1709
60658,seraglio,1062
60659,serail,1312
60660,serape,1675
60661,seraph,1794
60662,serax,170
60663,serb,1454
60664,serbia,1965
60665,serbia_and_montenegro,2464
60666,serbian,1874
60667,serdica,450
60668,serendipity,2217
60669,serengeti,2516
60670,serengeti_national_park,1427
60671,serengeti_plain,827
60672,serenoa_repens,793
60673,serf,1450
60674,serge,2144
60675,serge_koussevitzky,280
60676,sergeant,1715
60677,sergeant-at-law,50
60678,sergeant_at_arms,1388
60679,sergeant_first_class,1267
60680,sergeant_fish,729
60681,sergeant_major,1427
60682,sergei_aleksandrovich_koussevitzky,3
60683,sergei_diaghilev,190
60684,sergei_eisenstein,1173
60685,sergei_mikhailovich_eisenstein,54
60686,sergei_pavlovich_diaghilev,23
60687,sergei_rachmaninoff,1168
60688,sergei_rachmaninov,958
60689,sergei_sergeyevich_prokofiev,38
60690,sergei_vasilievich_rachmaninoff,16
60691,sergei_vasilievich_rachmaninov,11
60692,serger,1306
60693,serial,2717
60694,serial_killer,1586
60695,serial_murderer,1080
60696,serial_operation,1094
60697,serial_port,1516
60698,serial_printer,1421
60699,serial_processing,960
60700,serial_publication,482
60701,sericea_lespedeza,247
60702,sericterium,3
60703,serictery,2
60704,sericulture,948
60705,sericulturist,11
60706,seriema,536
60707,series,2464
60708,series_circuit,1867
60709,serigraph,1769
60710,serin,1255
60711,serine,1797
60712,serinus_canaria,326
60713,seriola_dorsalis,52
60714,seriola_grandis,14
60715,seriola_zonata,26
60716,seriphidium_canum,3
60717,seriphidium_maritimum,24
60718,seriphidium_tridentatum,14
60719,seriphus_politus,13
60720,serjeant,1132
60721,serjeant-at-arms,100
60722,serjeant-at-law,15
60723,serkin,1074
60724,sermoniser,1
60725,sermonizer,33
60726,serologist,47
60727,serology,1190
60728,serosa,704
60729,serotine,299
60730,serotonin,1366
60731,serous_membrane,62
60732,serow,1302
60733,serpasil,11
60734,serpens,1328
60735,serpent,2794
60736,serpent_fern,36
60737,serpent_star,864
60738,serra,2289
60739,serranid,30
60740,serranid_fish,22
60741,serranus_subligarius,15
60742,serrate_leaf,336
60743,serrated_wrack,62
60744,serratula_tinctoria,218
60745,serratus,1293
60746,serratus_anterior,377
60747,serratus_magnus,9
60748,serratus_muscles,229
60749,serratus_posterior,63
60750,serratus_posterior_inferior,28
60751,serratus_posterior_superior,28
60752,sertoli_cell,214
60753,sertolis_cell,0
60754,sertraline,652
60755,sertularian,7
60756,serum,1581
60757,serum_albumin,971
60758,serum_globulin,111
60759,serval,1226
60760,servant,1878
60761,servant_girl,734
60762,servants_entrance,280
60763,server,2218
60764,service,2212
60765,service_area,2010
60766,service_cap,1489
60767,service_club,1626
60768,service_department,1778
60769,service_door,1573
60770,service_elevator,1274
60771,service_entrance,1600
60772,service_man,2180
60773,service_road,1838
60774,service_station,1807
60775,service_tree,1499
60776,serviceberry,1253
60777,serviceman,1365
60778,servicing,1977
60779,serviette,2162
60780,serving_cart,1300
60781,serving_dish,1437
60782,serving_girl,1361
60783,servitor,1068
60784,servo,2308
60785,servomechanism,102
60786,servosystem,220
60787,serzone,660
60788,sesame,2625
60789,sesame_oil,1444
60790,sesame_seed,1413
60791,sesamoid,420
60792,sesamoid_bone,169
60793,sesamum_indicum,425
60794,sesbania,990
60795,sesbania_exaltata,59
60796,sesbania_grandiflora,122
60797,sess,1627
60798,sessile_trillium,643
60799,sessions,2119
60800,set,2702
60801,set-back,1924
60802,set_chisel,1270
60803,set_decoration,2105
60804,set_gun,1488
60805,set_piece,1711
60806,set_square,1543
60807,set_theory,1563
60808,seta,2126
60809,setaria_glauca,238
60810,setaria_italica,219
60811,setaria_italica_rubrofructa,0
60812,setaria_italica_stramineofructa,2
60813,setaria_viridis,402
60814,sete_quedas,216
60815,seth,2798
60816,seth_thomas,1461
60817,setline,208
60818,setoff,481
60819,seton,2004
60820,setophaga_ruticilla,391
60821,setscrew,1198
60822,sett,1715
60823,settee,1797
60824,setter,1979
60825,setterwort,10
60826,setting,2759
60827,setting_hen,304
60828,settle,2123
60829,settlement,1895
60830,settlement_house,1751
60831,settler,2071
60832,settlings,64
60833,setubal,1931
60834,setup,2779
60835,seurat,1510
60836,sevastopol,1984
60837,seven-spot,635
60838,seven_hills_of_rome,529
60839,seven_iron,1819
60840,seven_seas,2140
60841,seven_wonders_of_the_ancient_world,1222
60842,seven_wonders_of_the_world,1500
60843,seventeen-year_locust,19
60844,seventh-day_adventism,640
60845,seventh_avenue,1517
60846,seventh_cranial_nerve,35
60847,seventy-eight,1264
60848,severn,1926
60849,severn_river,1584
60850,severo_ochoa,1093
60851,sevilla,2394
60852,seville,2073
60853,seville_orange,943
60854,sewage,1917
60855,sewage_disposal_plant,253
60856,sewage_farm,491
60857,sewage_system,1237
60858,sewage_works,1468
60859,seward,2570
60860,seward_peninsula,1666
60861,sewellel,54
60862,sewer,2047
60863,sewer_gas,1202
60864,sewer_line,1593
60865,sewer_main,1188
60866,sewer_rat,876
60867,sewer_system,1446
60868,sewer_water,1852
60869,sewerage,1483
60870,sewing,2122
60871,sewing-machine_operator,143
60872,sewing-machine_stitch,1223
60873,sewing_basket,1528
60874,sewing_kit,1361
60875,sewing_machine,2338
60876,sewing_needle,1305
60877,sewing_room,1320
60878,sex,1819
60879,sex_act,1348
60880,sex_activity,1018
60881,sex_bomb,1461
60882,sex_cell,1021
60883,sex_character,1086
60884,sex_characteristic,166
60885,sex_chromatin,32
60886,sex_chromosome,484
60887,sex_gland,227
60888,sex_hormone,803
60889,sex_kitten,1421
60890,sex_linkage,241
60891,sex_manual,909
60892,sex_object,936
60893,sex_offender,1423
60894,sex_organ,727
60895,sexagenarian,109
60896,sexist,1430
60897,sexpot,1575
60898,sextant,1397
60899,sexton,1935
60900,sexual_activity,1318
60901,sexual_characteristic,86
60902,sexual_congress,382
60903,sexual_intercourse,1001
60904,sexual_inversion,137
60905,sexual_love,1470
60906,sexual_perversion,524
60907,sexual_practice,904
60908,sexual_relation,270
60909,sexual_reproduction,1568
60910,sexual_union,758
60911,seychelles,2256
60912,seychelles_islands,1923
60913,seychellois,725
60914,seyhan,1391
60915,seyhan_river,42
60916,seymour,2072
60917,sfax,1473
60918,sg,2906
60919,sga_infant,15
60920,sgraffito,1416
60921,shabu,2079
60922,shack,2125
60923,shackle,2019
60924,shad,2738
60925,shad-flower,33
60926,shad_roe,193
60927,shadberry,16
60928,shadblow,237
60929,shadbush,352
60930,shaddock,1102
60931,shade,2185
60932,shade_tree,1933
60933,shades,2618
60934,shades_of,2169
60935,shadflower,6
60936,shadfly,204
60937,shading,2057
60938,shadow,2267
60939,shadow_box,1763
60940,shadower,276
60941,shadowgraph,494
60942,shaft,2083
60943,shaft_louse,39
60944,shaft_of_light,1350
60945,shag,1526
60946,shag_rug,1334
60947,shagbark,1205
60948,shagbark_hickory,1103
60949,shaggy_cap,498
60950,shaggymane,344
60951,shaggymane_mushroom,34
60952,shah,2376
60953,shah_jahan,1523
60954,shah_of_iran,1747
60955,shah_pahlavi,1459
60956,shahadah,547
60957,shahaptian,11
60958,shaheed,1403
60959,shahn,1168
60960,shaitan,1281
60961,shake,2133
60962,shaker,2101
60963,shakers,2007
60964,shakespeare,2463
60965,shakespearean,1474
60966,shakespearian,1264
60967,shako,1439
60968,shakspere,364
60969,shakti,1837
60970,shaktism,79
60971,shaktist,0
60972,shale,1978
60973,shale_oil,996
60974,shall-flower,110
60975,shallon,1107
60976,shallot,1475
60977,shallow,2395
60978,shallu,213
60979,shalom_asch,15
60980,shalwar,1343
60981,sham,2080
60982,shaman,2282
60983,shamanism,1909
60984,shamash,1619
60985,shambles,1668
60986,shame_plant,162
60987,shamisen,1287
60988,shammer,433
60989,shammy,1394
60990,shammy_leather,71
60991,shampoo,2114
60992,shamrock,2721
60993,shamrock_pea,27
60994,shamus,1988
60995,shanghai,2682
60996,shanghaier,311
60997,shangri-la,1813
60998,shank,2123
60999,shankar,1811
61000,shanks_mare,91
61001,shanks_pony,176
61002,shannon,2168
61003,shanny,1275
61004,shantung,1351
61005,shanty,2271
61006,shantytown,1782
61007,shape,2792
61008,shaper,1467
61009,shaping,1857
61010,shaping_machine,1336
61011,shaping_tool,962
61012,shapley,1464
61013,shard,1555
61014,share,2200
61015,sharecrop_farmer,4
61016,sharecropper,1161
61017,shareholder,1887
61018,shareowner,236
61019,sharer,1272
61020,shari,2529
61021,shari_river,271
61022,shark,2157
61023,shark-liver_oil,649
61024,shark_oil,1074
61025,sharkskin,1272
61026,sharksucker,258
61027,sharp,2225
61028,sharp-tailed_grouse,954
61029,sharpener,1637
61030,sharper,1871
61031,sharpie,2182
61032,sharpshooter,1632
61033,sharptail_mola,119
61034,sharpy,1599
61035,shasta,2076
61036,shasta_daisy,1704
61037,shasta_salamander,41
61038,shatterproof_glass,350
61039,shaver,1965
61040,shavian,205
61041,shaving,2534
61042,shaving-brush_tree,149
61043,shaving_brush,1405
61044,shaving_cream,1824
61045,shaving_foam,1111
61046,shaving_soap,1358
61047,shaw,3047
61048,shawl,2175
61049,shawm,832
61050,shawn,3037
61051,shawnee,2033
61052,shawnee_cake,50
61053,shawnee_salad,51
61054,shawny,1234
61055,shay,2351
61056,shaytan,375
61057,she-devil,1812
61058,she-goat,719
61059,she-oak,904
61060,sheaf,1611
61061,shear,1989
61062,shearer,2159
61063,shears,1873
61064,shearwater,2356
61065,sheatfish,138
61066,sheath,1813
61067,sheath_knife,1361
61068,sheath_pile,5
61069,sheathing,1417
61070,shebeen,1642
61071,shed,1906
61072,shedder,736
61073,shedding,1872
61074,sheeny,843
61075,sheep,2416
61076,sheep-tick,95
61077,sheep_bell,939
61078,sheep_botfly,27
61079,sheep_dip,816
61080,sheep_dog,1948
61081,sheep_fescue,223
61082,sheep_frog,896
61083,sheep_gadfly,4
61084,sheep_ked,74
61085,sheep_laurel,437
61086,sheep_pen,1501
61087,sheep_plant,1098
61088,sheep_polypore,16
61089,sheep_sorrel,982
61090,sheep_tick,191
61091,sheepcote,257
61092,sheepdog,2396
61093,sheepfold,977
61094,sheepherder,1052
61095,sheepman,624
61096,sheeprun,60
61097,sheeps_fescue,67
61098,sheeps_sorrel,110
61099,sheepshank,481
61100,sheepshead,1520
61101,sheepshead_porgy,59
61102,sheepskin,1553
61103,sheepskin_coat,1150
61104,sheepwalk,256
61105,sheesha,2037
61106,sheet,2022
61107,sheet_anchor,709
61108,sheet_bend,1108
61109,sheet_glass,1467
61110,sheet_iron,1442
61111,sheet_metal,2265
61112,sheet_of_paper,1811
61113,sheet_pile,1378
61114,sheet_piling,1023
61115,sheet_web,1329
61116,sheeting,1266
61117,sheetrock,1755
61118,sheffield,2113
61119,shegetz,11
61120,sheik,2335
61121,sheika,940
61122,sheikdom,84
61123,sheikh,2018
61124,sheikha,1225
61125,sheikhdom,25
61126,shel_silverstein,1276
61127,shelby_silverstein,87
61128,sheldrake,1460
61129,shelduck,1310
61130,shelf,2194
61131,shelf_bracket,1357
61132,shelf_fungus,729
61133,shelf_ice,1283
61134,shell,2327
61135,shell-flower,1330
61136,shell_bean,897
61137,shell_bean_plant,16
61138,shell_collecting,1124
61139,shell_ginger,1134
61140,shell_jacket,1401
61141,shell_parakeet,50
61142,shell_plating,615
61143,shell_stitch,1166
61144,shellac,2152
61145,shellac_varnish,323
61146,shellac_wax,399
61147,shellbark,332
61148,shellbark_hickory,200
61149,sheller,1645
61150,shelley,2578
61151,shellfish,2355
61152,shellflower,227
61153,shelter,2173
61154,shelter_deck,752
61155,shelter_tent,1712
61156,shelterbelt,937
61157,sheltered_workshop,654
61158,shelton_jackson_lee,109
61159,shelver,232
61160,shem,1968
61161,shen-pao,155
61162,shenandoah_national_park,2365
61163,shenandoah_river,1695
61164,shenandoah_valley,2076
61165,shenyang,1897
61166,shepard,2250
61167,shepherd,2136
61168,shepherd_dog,1731
61169,shepherdess,1140
61170,shepherds_clock,176
61171,shepherds_crook,634
61172,shepherds_pie,1159
61173,shepherds_pipe,208
61174,shepherds_pouch,19
61175,shepherds_purse,814
61176,sheraton,2697
61177,sherbert,1723
61178,sherbet,1826
61179,sherd,1277
61180,sheridan,2520
61181,sheriff,2114
61182,sherlock,2579
61183,sherman,2272
61184,sherpa,2361
61185,sherrington,1223
61186,sherry,2160
61187,sherwood,2334
61188,sherwood_anderson,789
61189,sherwood_forest,1836
61190,shetland,1796
61191,shetland_islands,1915
61192,shetland_pony,1765
61193,shetland_sheep_dog,1912
61194,shetland_sheepdog,1917
61195,shetland_wool,1257
61196,shevchenko,1458
61197,shia_muslim,1074
61198,shield,2375
61199,shield_fern,922
61200,shielder,298
61201,shielding,1978
61202,shift,2137
61203,shift_key,1436
61204,shift_register,1152
61205,shifter,1877
61206,shiga_bacillus,1
61207,shigella,1250
61208,shigella_dysentariae,3
61209,shih-tzu,2438
61210,shiism,116
61211,shiitake,1565
61212,shiitake_mushroom,1262
61213,shiite,1890
61214,shiite_muslim,1377
61215,shikoku,2309
61216,shiksa,545
61217,shikse,29
61218,shill,1894
61219,shillalah,33
61220,shillelagh,1680
61221,shim,1611
61222,shimmy,1618
61223,shin,2645
61224,shin_bone,834
61225,shin_guard,1325
61226,shinbone,725
61227,shiner,2189
61228,shingle,2445
61229,shingle_oak,856
61230,shingle_tree,317
61231,shingler,923
61232,shingles,2233
61233,shingling,1651
61234,shingon,1283
61235,shining_clubmoss,51
61236,shining_sumac,143
61237,shining_willow,207
61238,shinleaf,348
61239,shinpad,635
61240,shinto,2190
61241,shintoism,989
61242,shintoist,118
61243,shiny_lyonia,12
61244,ship,2360
61245,ship-breaker,135
61246,ship-towed_long-range_acoustic_detection_system,3
61247,ship_biscuit,200
61248,ship_broker,908
61249,ship_builder,1469
61250,ship_canal,1928
61251,ship_chandler,941
61252,ship_of_the_line,1498
61253,ship_route,1177
61254,shipboard_soldier,11
61255,shipboard_system,467
61256,shipbuilder,1401
61257,shipmate,1652
61258,shipment,1447
61259,shipowner,969
61260,shipper,1679
61261,shipping,2944
61262,shipping_agent,1153
61263,shipping_clerk,400
61264,shipping_office,1641
61265,shipping_room,1707
61266,ships_boat,2026
61267,ships_chandler,273
61268,ships_galley,851
61269,ships_officer,1443
61270,shipside,650
61271,shipway,1065
61272,shipworm,181
61273,shipwreck,1940
61274,shipwreck_survivor,284
61275,shipwright,1376
61276,shipyard,2240
61277,shiraz,2432
61278,shire,2303
61279,shire_horse,1981
61280,shire_town,1180
61281,shirer,857
61282,shirker,316
61283,shirley_temple,1503
61284,shirley_temple_black,812
61285,shirred_egg,101
61286,shirt,2436
61287,shirt_button,1929
61288,shirtdress,850
61289,shirtfront,1137
61290,shirting,1580
61291,shirtlifter,228
61292,shirtmaker,899
61293,shirtsleeve,225
61294,shirtsleeves,368
61295,shirttail,642
61296,shirtwaist,919
61297,shirtwaister,39
61298,shish_kebab,1200
61299,shisha,2323
61300,shit,1702
61301,shite,1716
61302,shithead,1496
61303,shittah,91
61304,shittah_tree,7
61305,shitter,1756
61306,shittim,179
61307,shittimwood,307
61308,shitting,1830
61309,shiv,2218
61310,shiva,1992
61311,shivaism,55
61312,shivaist,8
61313,shiver,1841
61314,shlemiel,99
61315,shlep,178
61316,shlepper,48
61317,shlimazel,18
61318,shlock,839
61319,shlockmeister,10
61320,shmo,1180
61321,shmuck,898
61322,shnook,587
61323,shnorrer,13
61324,shoal,2063
61325,shoat,360
61326,shock,2173
61327,shock_absorber,1599
61328,shocker,2442
61329,shockley,1633
61330,shoddy,1848
61331,shoe,3062
61332,shoe-shop,1782
61333,shoe_black,1885
61334,shoe_bomb,479
61335,shoe_collar,1313
61336,shoe_lace,1737
61337,shoe_leather,1609
61338,shoe_polish,1675
61339,shoe_shop,1926
61340,shoe_store,2035
61341,shoe_string,1977
61342,shoebill,1096
61343,shoebird,101
61344,shoeblack,124
61345,shoeblack_plant,2
61346,shoebox,1953
61347,shoehorn,1279
61348,shoelace,1602
61349,shoemaker,1524
61350,shoemakers_last,74
61351,shoes,2344
61352,shoestring,1794
61353,shoestring_fungus,16
61354,shoetree,672
61355,shofar,1619
61356,shogun,2250
61357,shoji,2402
61358,sholem_asch,138
61359,sholom_asch,24
61360,shona,2084
61361,shoo_fly,1364
61362,shoofly,1224
61363,shoofly_pie,463
61364,shook,1798
61365,shoot,2699
61366,shooter,2550
61367,shooting_box,1057
61368,shooting_brake,1091
61369,shooting_gallery,1615
61370,shooting_iron,998
61371,shooting_lodge,1130
61372,shooting_preserve,1128
61373,shooting_range,2235
61374,shooting_star,1940
61375,shooting_stick,1498
61376,shop,2769
61377,shop_assistant,1199
61378,shop_bell,1482
61379,shop_boy,1869
61380,shop_clerk,708
61381,shop_floor,1449
61382,shop_girl,1422
61383,shop_mechanic,1283
61384,shop_steward,995
61385,shopaholic,1384
61386,shopfront,2005
61387,shophar,110
61388,shopkeeper,1629
61389,shoplifter,1409
61390,shopper,2237
61391,shopping_bag,2200
61392,shopping_basket,2093
61393,shopping_cart,1962
61394,shopping_center,1806
61395,shopping_centre,2026
61396,shopping_mall,2549
61397,shopwalker,218
61398,shopwindow,1229
61399,shore,2795
61400,shore_bird,1834
61401,shore_boulder,505
61402,shore_pine,1337
61403,shore_station,1612
61404,shorea_teysmanniana,0
61405,shorebird,2150
61406,shoreline,2316
61407,shoring,1726
61408,short,3094
61409,short-billed_marsh_wren,77
61410,short-grass,1281
61411,short-horned_grasshopper,134
61412,short-leaf_pine,270
61413,short-spurred_fragrant_orchid,18
61414,short-staple_cotton,50
61415,short-stop,2425
61416,short-stop_bath,5
61417,short-tailed_shrew,221
61418,short-toed_eagle,624
61419,short_bone,1208
61420,short_circuit,1540
61421,short_gastric_artery,11
61422,short_iron,1921
61423,short_letter,1416
61424,short_line,1953
61425,short_pants,1860
61426,short_ribs,1231
61427,short_saphenous_vein,68
61428,short_sleep,1589
61429,short_sleeve,1385
61430,short_wave,1710
61431,shortbread,1745
61432,shortbread_cookie,1323
61433,shortcake,2026
61434,shortcut,1949
61435,shortener,488
61436,shortening,1719
61437,shortfin_mako,460
61438,shortgrass,732
61439,shorthand_typist,24
61440,shorthorn,1297
61441,shortia,336
61442,shortia_galacifolia,142
61443,shortleaf_pine,628
61444,shortleaf_yellow_pine,31
61445,shorts,2193
61446,shorts_aster,17
61447,shortstop,2020
61448,shorttail_weasel,22
61449,shortwave_diathermy_machine,23
61450,shoshone,1797
61451,shoshoni,1331
61452,shostakovich,1322
61453,shot,2367
61454,shot_glass,1860
61455,shot_hole,1574
61456,shot_metal,1547
61457,shot_putter,1042
61458,shot_tower,1813
61459,shote,1241
61460,shotgun,2330
61461,shotgun_shell,1231
61462,shoulder,2595
61463,shoulder_bag,2169
61464,shoulder_blade,1734
61465,shoulder_board,1824
61466,shoulder_bone,1408
61467,shoulder_girdle,1000
61468,shoulder_holster,1129
61469,shoulder_joint,1336
61470,shoulder_mark,1537
61471,shoulder_pad,1922
61472,shoulder_patch,1907
61473,shoulder_strap,1740
61474,shoulder_vise,112
61475,shouldered_arch,35
61476,shouter,932
61477,shovel,2456
61478,shovel_hat,324
61479,shoveler,1185
61480,shovelhead,1451
61481,shoveller,1196
61482,shovelnose_catfish,358
61483,shover,1257
61484,show-off,2167
61485,show_me_state,1251
61486,show_window,1855
61487,showboat,1728
61488,showcase,2233
61489,shower,2659
61490,shower_bath,1653
61491,shower_cap,1501
61492,shower_curtain,2030
61493,shower_room,1647
61494,shower_stall,1466
61495,showerhead,1827
61496,showgirl,2008
61497,showman,2124
61498,showpiece,1949
61499,showplace,2090
61500,showroom,1921
61501,showy_daisy,287
61502,showy_goldenrod,195
61503,showy_lady_slipper,871
61504,showy_ladys-slipper,120
61505,showy_milkweed,451
61506,showy_orchis,454
61507,showy_sunflower,192
61508,shrapnel,1315
61509,shred,2293
61510,shredder,2187
61511,shreveport,1879
61512,shrew,1826
61513,shrew_mole,476
61514,shrewmouse,18
61515,shrike,1590
61516,shrimp,2452
61517,shrimp-fish,1307
61518,shrimp_butter,1141
61519,shrimp_cocktail,1310
61520,shrimp_newburg,94
61521,shrimp_sauce,1654
61522,shrimper,1307
61523,shrimpfish,278
61524,shrine,2985
61525,shrink,1769
61526,shrink-wrap,1530
61527,shrinking_violet,1068
61528,shroud,2139
61529,shrub,2411
61530,shrubbery,1760
61531,shrubby_bittersweet,5
61532,shrubby_penstemon,137
61533,shrubby_st_johns_wort,427
61534,shrublet,159
61535,shtick,1205
61536,shtik,130
61537,shtup,110
61538,shuck,1820
61539,shucks,1493
61540,shudra,148
61541,shuffler,1054
61542,shumac,53
61543,shumard_oak,643
61544,shumard_red_oak,118
61545,shun_giku,12
61546,shunt,1882
61547,shunt_circuit,543
61548,shunter,1408
61549,shut-in,2017
61550,shute,1492
61551,shutter,2171
61552,shutterbug,1973
61553,shutting_post,299
61554,shuttle,2744
61555,shuttle_bus,1998
61556,shuttle_helicopter,755
61557,shuttlecock,1458
61558,shuttlecock_fern,92
61559,shy_person,1127
61560,shylock,1361
61561,shyster,939
61562,si,2468
61563,sial,1736
61564,sialis_lutaria,143
61565,sialolith,37
61566,siam,2641
61567,siamang,1128
61568,siamese,1957
61569,siamese_cat,1972
61570,siamese_twin,1187
61571,sian,1988
61572,sib,2150
61573,sibelius,1790
61574,siberia,2094
61575,siberian,2564
61576,siberian_crab,100
61577,siberian_crab_apple,54
61578,siberian_elm,537
61579,siberian_husky,1846
61580,siberian_larch,368
61581,siberian_millet,19
61582,siberian_pea_tree,70
61583,siberian_spruce,112
61584,siberian_wall_flower,53
61585,sibley_tent,53
61586,sibling,1901
61587,sibyl,1462
61588,sicative,497
61589,sichuan,2455
61590,sicilia,2786
61591,sicilian,1519
61592,sicilian_pizza,689
61593,sicily,2266
61594,sick_bag,1339
61595,sick_berth,172
61596,sick_person,1481
61597,sickbag,924
61598,sickbay,1161
61599,sickbed,431
