class_number,wordnet_id,label,uri,n_train,n_val,n_humans_train,n_humans_val,Nunique_humans_train,gender_skewness_train,age_min_train,age_max_train,n_women_train,mean_age_women_train,std_age_women_train,n_men_train,mean_age_men_train,std_age_men_train,age_min_val,age_max_val,Nunique_humans_val,gender_skewness_val,n_women_val,mean_age_women_val,std_age_women_val,n_men_val,mean_age_men_val,std_age_men_val,age_min,age_max,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit,mean_nsfw_train,mean_nsfw_val,std_nsfw_train,std_nsfw_val,mean_top1_train_r50,mean_top1_val_r50,mean_top5_train_r50,mean_top5_val_r50,pred_train_r50,pred_val_r50,mean_top1_train_nnm,mean_top1_val_nnm,mean_top5_train_nnm,mean_top5_val_nnm,pred_train_nnm,pred_val_nnm,class_number_umap,label_renamed_glove,umap_x,umap_y
814,n04273569,speedboat,http://wordnet-rdf.princeton.edu/wn30/04273569-n,1300,50,4,0,7,-0.948683298050514,14.0,40.0,2.0,22.0,11.31370849898476,5.0,29.2,7.8549347546621915,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,40.0,1166,13,1300,35.0119542832645,8.519402149770798,1.035833885283822,13,1300,0.6863841905903355,0.4075596538490421,-0.6572173901535684,0.009156073911777477,0.015768617647690917,0.04261211841662118,0.051171365685351286,0.7938461538461539,0.74,0.9607692307692308,0.98,[466 814 693 ... 814 814 814],"[814 814 814 718 814 814 510 814 814 814 814 814 814 625 814 814 814 625
 814 814 814 876 814 814 814 814 814 472 814 625 814 814 814 814 975 814
 814 554 814 814 814 554 625 814 814 814 814 871 814 319]",0.8869230769230769,0.86,0.98,1.0,[814 814 814 ... 814 814 814],"[814 814 814 814 814 814 625 814 814 814 814 814 814 625 814 814 814 625
 814 814 814 814 814 814 814 814 814 842 625 814 814 814 814 814 814 576
 814 814 814 814 814 814 554 814 814 814 814 814 814 814]",814,speedboat,4.860278599999999,6.337810500000001
815,n04275548,"spider web, spider's web",http://wordnet-rdf.princeton.edu/wn30/04275548-n,1300,50,1,0,1,0.0,36.0,36.0,,,,1.0,36.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,36.0,2340,4,1300,33.8068968700589,4.837140285087044,-0.3143600520980408,4,1300,0.6699682474136348,0.2460098492730448,-0.2716204807943178,0.02803596947879573,0.02473438753135269,0.0918289446839711,0.08341123799184047,0.833076923076923,0.68,0.97,0.9,[462 815 815 ... 815 815 815],"[ 74 898 489 815 815 815 815 815 815  74 815 815  74 475 815  74 815 815
  77 815 815 815 489 815 815 815 815  72 562  73 815 815 904 815 815 815
  72 815 815 815 799 815 815 815 815 815  74 815 815 815]",0.8115384615384615,0.64,0.9623076923076924,0.94,[815  74 815 ... 815 815 815],"[ 74 815 815 730 815 815 815 815 815  74  77 815  74 475 815  74 815 815
  77 815 815 815 815 815  77 815 815  72 107  73 815 815 632 815 815 815
  72 815 815 815 799 815 815 815 815 815  74  74 815 599]",815,"spider web, spider's web",2.5783882,7.8786435
816,n04277352,spindle,http://wordnet-rdf.princeton.edu/wn30/04277352-n,1300,50,6,0,6,-0.7071067811865475,23.0,38.0,2.0,32.5,4.949747468305833,4.0,33.25,6.946221994724902,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,38.0,1801,18,1300,37.16689026898176,11.830079115732698,0.4064100168475399,18,1300,0.491372541007068,0.4056335162446825,-0.01082712474842343,0.10096099967020727,0.09882261672708408,0.1933393683827173,0.18921756373557816,0.8392307692307692,0.82,0.9446153846153846,0.92,[816 816 816 ... 816 816 816],"[677 816 816 816 816 816 816 816 816 816 816 816 816 816 816 816 816 677
 816 988 515 816 677 816 816 911 816 855 816 816 816 816 816 641 816 816
 816 816 816 816 816 816 816 816 816 816 988 816 816 816]",0.8723076923076923,0.86,0.953076923076923,0.96,[816 816 816 ... 816 816 816],"[542 816 777 816 816 327 816 677 816 816 816 816 641 816 816 816 816 816
 816 816 816 816 816 816 816 816 816 816 816 816 816 816 816 816 816 816
 816 816 816 816 816 816 816 816 666 816 988 816 816 816]",816,spindle,3.8774152,4.5705953
817,n04285008,"sports car, sport car",http://wordnet-rdf.princeton.edu/wn30/04285008-n,1300,50,3,0,3,-0.7071067811865475,19.0,29.0,1.0,29.0,,2.0,21.0,2.8284271247461903,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,29.0,1825,15,1300,30.44417643156877,10.505232745180878,0.4633018490536626,15,1300,0.602086552791297,0.4190888077857553,-0.39420082172430176,0.0165907823047143,0.015216904104636341,0.06508224230599502,0.03283072892598637,0.5976923076923077,0.5,0.9415384615384615,0.88,[817 817 581 ... 817 751 751],"[817 817 661 751 817 817 817 475 817 751 751 436 436 511 817 407 817 627
 817 581 511 817 581 751 751 817 817 656 734 609 751 817 751 751 817 751
 817 555 751 817 817 817 817 817 511 817 817 817 817 817]",0.6092307692307692,0.46,0.9784615384615384,0.9,[511 817 817 ... 817 817 751],"[817 817 661 751 817 817 817 817 817 817 751 511 656 817 817 751 817 436
 817 656 817 817 511 817 751 817 511 468 734 609 751 751 751 751 511 751
 751 573 817 817 511 511 817 817 511 751 817 751 817 817]",817,"sports car, sport car",4.4334307,5.02487
818,n04286575,"spotlight, spot",http://wordnet-rdf.princeton.edu/wn30/04286575-n,1300,50,12,0,15,-1.5,14.0,45.0,3.0,23.33333333333333,8.082903768654761,12.0,32.666666666666664,7.36494563743849,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,45.0,1694,20,1300,27.55820065555552,7.303971168213133,0.6107176319348748,20,1300,0.7769999289535914,0.3968680860019517,-1.437300388908663,0.01875414475537117,0.039221175513106346,0.08126114593321454,0.12045201056881782,0.6707692307692308,0.26,0.8769230769230769,0.54,[674 818 818 ... 818 818 818],"[650 877 818 899 968 632 985 535 406 819 619 982 776 420 818 787 846 818
 818 559 818 447 626 592 818 619 818 920 402 818 920 846 782 836 471 811
 818 556 818 818 818 463 633 577 807 937 468 711 818 785]",0.6530769230769231,0.26,0.8892307692307693,0.62,[818 818 818 ... 711 818 606],"[818 562 818 844 968 409 509 528 406 819 545 818 776 819 818 545 818 619
 657 559 818 686 505 592 711 619 818 920 819 818 920 846 733 518 758 831
 818 862 818 745 818 818 447 820 545 845 468 647 818 785]",818,"spotlight, spot",3.0125077,4.4543805
819,n04296562,stage,http://wordnet-rdf.princeton.edu/wn30/04296562-n,1300,50,306,6,364,-2.0412414523193148,9.0,74.0,52.0,25.038461538461537,7.356367225961303,312.0,34.134615384615394,10.130395216727416,23.0,38.0,6,-1.7888543819998313,1.0,33.0,,5.0,30.6,6.58027355054484,9.0,74.0,8253,479,1300,34.552102563187475,10.49816576371122,0.6167133145561311,479,1300,0.8040765901980822,0.3359706911750817,-1.5349440446270046,0.05751989565293893,0.036244119840703214,0.1381846191782463,0.12311502543147475,0.7515384615384615,0.64,0.9523076923076924,0.8,[819 467 819 ... 819 819 546],"[819 819 819 819 920 862 819 399 819 819 819 854 819 819 854 416 881 819
 818 819 819 819 819 546 819 854 819 819 467 819 819 819 569 819 642 745
 819 615 819 819 819 819 819 819 819 776 151 819 819 476]",0.8038461538461539,0.72,0.9615384615384616,0.86,[819 788 819 ... 818 819 776],"[819 820 819 819 562 819 819 819 819 819 819 624 819 819 644 543 819 420
 819 819 819 819 819 546 819 854 819 819 819 819 819 819 751 406 819 579
 819 819 819 819 819 862 819 819 819 819 854 819 819 815]",819,stage,2.8962214,4.3299775
820,n04310018,steam locomotive,http://wordnet-rdf.princeton.edu/wn30/04310018-n,1300,50,1,0,1,0.0,19.0,19.0,1.0,19.0,,,,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,19.0,2968,2,1300,45.87648686807864,0.17166750093173275,0.0,2,1300,0.9961292147636412,0.0006396205730018772,-3.682506312487317e-13,0.012031235332545142,0.006023018965279335,0.05338959354701499,0.008822240500730936,0.963076923076923,0.94,0.9938461538461538,0.98,[820 820 820 ... 820 820 820],"[820 820 820 820 820 820 820 820 562 565 820 820 820 820 820 820 820 595
 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820
 820 820 820 820 820 820 820 820 820 820 820 820 820 820]",0.9746153846153848,0.94,0.9938461538461538,0.94,[820 820 820 ... 820 820 820],"[820 820 820 820 820 820 820 820 974 733 820 820 820 820 820 820 556 820
 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820 820
 820 820 820 820 820 820 820 820 820 820 820 820 820 820]",820,steam locomotive,3.8617272000000002,5.154329
821,n04311004,steel arch bridge,http://wordnet-rdf.princeton.edu/wn30/04311004-n,1153,50,3,1,3,-0.7071067811865475,18.0,37.0,1.0,18.0,,2.0,33.0,5.656854249492381,18.0,18.0,1,0.0,1.0,18.0,,,,,18.0,18.0,1339,10,1153,36.38036133479827,9.543652386375044,0.457701721914466,10,1153,0.5769451738335187,0.40271348348333547,-0.4589502267152956,0.006883207053508222,0.007340859300438752,0.04217369782665869,0.02946548156347365,0.8169991326973114,0.84,0.9653078924544666,0.96,[821 821 821 ...  26 821 821],"[821 821 821 821 821 821 888 718 484 821 821 821 821 821 821 821 821 821
 821 821 821 821 821 821 821 821 821 718 821 821 821 821 718 821 821 821
 821 821 821 718 821 821 718 821 821 821 821 821 916 821]",0.8733738074588031,0.88,0.97918473547268,0.96,[821 821 821 ... 525 821 821],"[821 821 821 821 821 821 821 821 871 821 821 821 821 821 821 821 821 821
 821 821 821 821 821 821 821 821 821 821 821 821 821 821 540 821 821 839
 821 821 821 821 821 821 718 821 821 821 821 821 975 839]",821,steel arch bridge,3.127311,5.838321700000001
822,n04311174,steel drum,http://wordnet-rdf.princeton.edu/wn30/04311174-n,1300,50,347,16,504,-1.2427328863186842,12.0,74.0,119.0,22.97478991596639,6.624891665086661,385.0,30.24675324675325,9.140904866307915,16.0,38.0,20,-0.4082482904638627,8.0,23.875,7.31803057034961,12.0,29.0,7.36082999272624,16.0,38.0,8291,697,1300,30.462025652933523,10.44953941145674,0.6805870923254893,697,1300,0.7381575984540933,0.3628958415340916,-1.0574098679217792,0.08236418940371003,0.08700309682368243,0.1665906938873559,0.159688407030313,0.8192307692307692,0.8,0.936153846153846,0.86,[822 822 822 ... 822 822 822],"[822 822 822 858 822 822 822 822 880 467 822 822 808 822 822 822 822 822
 541 822 822 822 822 652 822 822 822 822 822 822 822 822 822 401 822 822
 822 822 822 822 822 822 822 484 822 822 541 887 822 822]",0.87,0.78,0.9638461538461538,0.92,[822 822 822 ... 822 822 822],"[822 822 822 858 819 822 822 822 822 775 822 822 808 544 822 822 476 822
 822 822 822 822 822 439 822 822 822 822 776 822 822 822 822 541 822 822
 822 822 822 822 822 822 822 484 822 822 822 775 822 822]",822,steel drum,2.8800482999999995,5.3000307
823,n04317175,stethoscope,http://wordnet-rdf.princeton.edu/wn30/04317175-n,1300,50,371,22,475,-0.7717436331412902,1.0,58.0,152.0,26.157894736842106,7.842071343448343,323.0,32.93188854489164,8.455675727721818,15.0,56.0,28,-1.1547005383792517,7.0,28.0,7.874007874011811,21.0,32.857142857142854,8.799350625391137,15.0,56.0,1968,547,1300,26.620403884609576,12.070412436826361,0.9952744847626712,547,1300,0.4711408880635006,0.418024970946202,0.16111753580928653,0.11296515956535913,0.15907081202823292,0.22339903834756097,0.25057791784330496,0.6107692307692307,0.4,0.8307692307692308,0.66,[772 823 823 ... 553 823 918],"[617 451 747 823 823 617 420 823 823 823 879 823 823 841 617 529 823 823
 265 823 809 788 823 451 478 823 740 823 982 837 772 823 480 823 850 854
 823 823 823 845 617 420 616 982 617 749 765 478 823 823]",0.7261538461538461,0.6,0.8884615384615384,0.86,[823 823 823 ... 526 508 529],"[617 823 697 845 823 617 823 823 823 823 879 823 823 610 617 529 823 823
 153 823 784 823 823 823 478 823 823 823 823 480 823 823 480 823 823 650
 823 823 823 823 617 617 823 499 617 823 624 480 823 823]",823,stethoscope,2.3063815,5.5923615
824,n04325704,stole,http://wordnet-rdf.princeton.edu/wn30/04325704-n,1300,50,281,8,300,-0.4510508024576012,2.0,68.0,117.0,26.85470085470085,8.34727392756519,183.0,33.972677595628426,8.764583886481809,15.0,53.0,8,-2.2677868380553634,1.0,27.0,,7.0,30.57142857142857,12.32689664726613,2.0,68.0,1744,365,1300,27.167628491905766,8.278187094956044,1.2526483620908078,365,1300,0.21589504881978805,0.32586003794528906,1.6068314729981612,0.13501823937943647,0.11822630111668332,0.2274787881681875,0.2256583612445627,0.6330769230769231,0.5,0.8976923076923077,0.86,[490 824 824 ... 735 824 824],"[794 658 824 824 794 490 824 955 533 741 824 514 533 533 824 824 735 824
 824 824 824 824 824 911 655 824 824 735 824 735 735 578 474 824 824 824
 748 824 824 824 824 836 721 459 735 735 735 824 824 824]",0.5653846153846154,0.48,0.8807692307692307,0.88,[824 824 824 ... 735 824 824],"[824 824 824 806 794 840 824 474 816 533 434 655 533 721 735 474 515 411
 474 824 824 824 452 658 655 824 824 735 824 735 824 824 824 824 824 824
 824 796 608 824 824 552 735 474 533 824 824 824 824 824]",824,stole,2.4533982000000005,5.6646805
825,n04326547,stone wall,http://wordnet-rdf.princeton.edu/wn30/04326547-n,1300,50,2,0,3,-0.7071067811865475,17.0,30.0,1.0,30.0,,2.0,18.0,1.4142135623730951,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,30.0,2721,12,1300,32.839224833296534,11.619222627836018,0.4426911172928663,12,1300,0.5571304105687881,0.4575164404125412,-0.1611879283647974,0.017421669294992625,0.015120488789434602,0.06814187254967592,0.04929891890145383,0.9023076923076924,0.66,0.98,0.9,[825 825 825 ... 825 460 825],"[825 982 825 825 825 825 825 825 825 825 905 825 825 853 743 825 825 825
 825 825 825 483 677 743 825 825 857 825 825 825 336 825 825 483 825 825
 984 825 825 825 825 825 825 421 421 825 978 958 649 912]",0.9015384615384616,0.74,0.976153846153846,0.84,[825 825 825 ... 825 825 825],"[825 921 825 825 825 825 825 825 825 825 743 825 825 825 412 825 825 825
 825 825 825 723 825 421 825 825 415 825 825 912 970 825 825 649 825 825
 972 825 825 825 825 738 825 825 825 825 979 825 825 677]",825,stone wall,2.9659544999999996,6.0572004
826,n04328186,"stopwatch, stop watch",http://wordnet-rdf.princeton.edu/wn30/04328186-n,1084,50,17,0,21,-1.2298373876248845,11.0,53.0,5.0,24.4,7.829431652425352,16.0,33.875,6.77126280689208,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,53.0,1632,25,1084,27.99203375377528,10.528541370197383,0.9838895032467828,25,1084,0.7227358474582429,0.3448916178635251,-1.0409713492705182,0.02372116919280857,0.036746540227479925,0.09426797914582094,0.13086326616370744,0.7287822878228782,0.62,0.9243542435424354,0.8,[826 826 826 ... 826 826 826],"[826 826 826 826 531 748 826 826 826 455 826 826 531 826 826 826 610 778
 528 826 826 826 826 826 826 968 826 826 826 426 826 826 826 826 971 605
 826 826 455 826 531 826 826 563 531 759 530 426 531 826]",0.735239852398524,0.52,0.9271217712177122,0.84,[826 826 826 ... 826 826 826],"[826 531 826 826 531 679 826 409 826 826 826 635 531 826 426 635 826 826
 485 531 826 826 778 826 622 647 826 826 826 531 826 826 826 482 712 605
 826 826 960 826 531 826 826 563 826 531 531 426 487 826]",826,"stopwatch, stop watch",3.2340376,3.9734495
827,n04330267,stove,http://wordnet-rdf.princeton.edu/wn30/04330267-n,1300,50,12,2,16,-1.1547005383792517,16.0,57.0,4.0,31.25,5.188127472091127,12.0,34.333333333333336,11.21146599232097,23.0,50.0,3,-0.7071067811865475,1.0,23.0,,2.0,46.0,5.656854249492381,16.0,57.0,1652,21,1300,34.9324408327761,13.20757941420542,-0.0868652115926716,21,1300,0.6978811373313265,0.4130830083505758,-0.7669652232226969,0.013498427667530902,0.0397925873331954,0.059694736825314,0.09921755012477013,0.7915384615384615,0.42,0.9407692307692308,0.68,[646 827 827 ... 827 827 827],"[827 607 827 534 651 827 827 480 800 827 966 448 653 534 804 762 544 892
 448 760 827 827 618 827 760 545 910 827 832 827 827 827 909 827 827 827
 827 302 618 651 589 827 881 827 651 827 771 827 469 827]",0.77,0.48,0.94,0.82,[827 827 827 ... 827 827 827],"[827 607 827 827 760 827 827 480 800 827 966 448 827 534 492 485 544 485
 637 760 827 827 544 827 897 560 827 827 827 827 827 686 926 505 827 827
 827 784 849 651 589 505 827 827 651 827 827 827 469 827]",827,stove,0.051520247000000005,5.0386505
828,n04332243,strainer,http://wordnet-rdf.princeton.edu/wn30/04332243-n,1300,50,54,3,58,-0.8198915917499232,2.0,53.0,18.0,23.222222222222218,10.6636025010619,40.0,35.55,7.699317319054151,18.0,57.0,3,-0.7071067811865475,1.0,29.0,,2.0,37.5,27.577164466275352,18.0,57.0,2588,79,1300,23.68522963147386,10.248057727416935,0.6090002848445331,79,1300,0.6540289233362039,0.3692778291436558,-0.6620882624983454,0.06553376512820998,0.05883416457136945,0.16630238258904873,0.14678851149052224,0.7023076923076923,0.6,0.8853846153846154,0.76,[427 773 567 ... 828 828 828],"[828 828 849 828 535 443 846 828 893 828 828 633 904 828 879 112 541 909
 828 599 943 828 828 828 828 828 828 902 828 738 828 828 828 640 679 828
 828 828 828 828 828 828 679 828 828 899 828 618 828 828]",0.6938461538461539,0.6,0.8915384615384615,0.82,[969 849 567 ... 828 828 397],"[828 828 849 828 528 868 846 828 455 773 828 506 904 828 722 931 923 828
 650 828 943 828 828 828 452 828 828 828 618 738 828 828 828 773 112 828
 828 828 828 828 828 828 828 828 515 899 828 828 828 828]",828,strainer,0.62553793,5.263622799999999
829,n04335435,"streetcar, tram, tramcar, trolley, trolley car",http://wordnet-rdf.princeton.edu/wn30/04335435-n,1300,50,9,0,10,-1.5000000000000002,16.0,43.0,2.0,21.0,5.656854249492381,8.0,31.5,10.474458731327633,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,43.0,2176,28,1300,37.136275413099106,11.981722477038556,0.19390575824395,28,1300,0.7999764867126938,0.3367944099495749,-1.5899226418927033,0.010151725399113852,0.02732443366989173,0.039310115868052366,0.10123660030788938,0.8630769230769231,0.86,0.9676923076923076,0.94,[829 829 829 ... 829 829 829],"[829 829 829 829 829 829 829 829 829 829 829 829 829 829 829 829 829 829
 829 517 829 829 829 829 829 829 829 920 829 829 829 517 829 705 582 829
 829 829 829 829 829 637 829 829 705 829 829 829 829 829]",0.8930769230769231,0.82,0.9730769230769232,0.96,[829 829 829 ... 829 829 829],"[829 829 874 829 829 829 829 829 829 874 829 829 829 829 829 829 829 829
 829 829 829 829 829 829 829 829 829 829 874 829 547 920 874 829 467 829
 829 829 829 829 829 609 829 829 874 829 829 829 829 829]",829,"streetcar, tram, tramcar, trolley, trolley car",4.4189267,6.19214
830,n04336792,stretcher,http://wordnet-rdf.princeton.edu/wn30/04336792-n,1300,50,125,7,180,-1.1547005383792517,2.0,57.0,45.0,22.73333333333333,6.3152053158878525,135.0,28.0,9.247831532835225,15.0,48.0,8,-0.5163977794943223,3.0,20.33333333333333,9.237604307034012,5.0,33.8,11.322543883774529,2.0,57.0,5811,292,1300,32.897180578250605,9.689959304653142,0.6348809255940415,292,1300,0.8285249475826671,0.291425622255089,-1.8003225477344158,0.06443150633083218,0.1099029998574406,0.1532965155657789,0.18974183823261712,0.5830769230769229,0.36,0.8007692307692308,0.56,[830 843 864 ... 830 819 830],"[310 491 981 830 916 830 537 671 830 559 830 768 652 522 603 730 830 736
 858 830 730 851 693 570 830 609 652 830 916 830 589 523 487 830 454 792
 830 627 830 775  67 491 122  13 830 830 830 830 830 830]",0.7369230769230769,0.62,0.9007692307692308,0.76,[830 830 864 ... 830 819 830],"[499 625 560 830 916 830 491 830 830 559 830 768 830 830 603 428 830 830
 774 830 830 830 645 830 830 830 830 830 830 830 764 879 830 830 424 537
 830 552 830 971 830 830 645 972 830 830 830 830 830 830]",830,stretcher,2.2859414,5.409962999999999
831,n04344873,"studio couch, day bed",http://wordnet-rdf.princeton.edu/wn30/04344873-n,1300,50,17,2,17,-1.2480754415067652,17.0,38.0,4.0,20.5,3.5118845842842465,13.0,26.0,5.859465277082316,17.0,30.0,2,0.0,1.0,17.0,,1.0,30.0,,17.0,30.0,1458,33,1300,22.65479086318412,8.140658148705688,0.9815995761585226,33,1300,0.5499352364603313,0.4038332672089892,-0.04659262512422451,0.05159865585334048,0.11874791955269755,0.14402608157098426,0.2330823617763577,0.7853846153846153,0.62,0.9484615384615384,0.94,[831 831 246 ... 831 831 857],"[406 564 794 562 831 894 831 831 831 453 831 831 831 831 831 831 831 831
 831 598 831 831 831 831 532 905 750 894 831 831 578 831 831 831 831 857
 831 831 669 805 564 478 831 434 831 598 831 831 831 831]",0.823076923076923,0.86,0.953846153846154,0.94,[831 831 195 ... 831 831 516],"[831 831 831 153 750 831 831 831 831 453 526 831 831 831 831 831 831 831
 831 831 831 831 831 831 559 831 831 831 831 831 831 831 831 831 831 831
 831 831 750 831 831 831 831 831 831 598 831 831 831 831]",831,"studio couch, day bed",2.0063517,4.3388047
832,n04346328,"stupa, tope",http://wordnet-rdf.princeton.edu/wn30/04346328-n,1300,50,12,0,14,-0.948683298050514,17.0,45.0,4.0,27.5,8.812869377601523,10.0,31.6,8.016649341630622,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,45.0,2115,31,1300,30.93065745847156,10.528640273331929,0.5648153321281955,31,1300,0.733879580282636,0.36956305605683015,-1.0635100495326193,0.00984922110433131,0.006510497299141207,0.04975848780620965,0.01556748608486146,0.9576923076923076,0.86,0.99,0.94,[832 832 832 ... 832 832 832],"[832 832 832 998 970 832 832 975 832 663 832 832 832 832 832 832 832 832
 832 832 832 832 832 497 832 832 832 832 832 832 832 904 832 832 832 832
 832 832 832 832 832 832 832 562 832 832 832 832 832 832]",0.9684615384615384,0.86,0.99,0.9,[970 832 832 ... 832 832 832],"[832 832 832 668 979 832 832 703 832 663 832 832 832 832 832 832 832 832
 832 832 832 832 832 497 832 832 832 832 832 832 832 921 832 832 832 832
 832 832 832 832 832 832 832 483 832 832 832 832 832 832]",832,"stupa, tope",3.3329712999999996,6.45709
833,n04347754,"submarine, pigboat, sub, U-boat",http://wordnet-rdf.princeton.edu/wn30/04347754-n,1300,50,3,1,3,-0.7071067811865472,13.0,37.0,1.0,13.0,,2.0,31.0,8.48528137423857,39.0,39.0,1,0.0,,,,1.0,39.0,,13.0,37.0,1469,8,1300,38.627197142951864,13.883210704670713,0.5171797992806659,8,1300,0.6693653216352682,0.4090070763402557,-0.8452637250564686,0.011825007261194679,0.015422962072316297,0.0475652154333359,0.0566437815471692,0.8730769230769231,0.74,0.9723076923076924,0.94,[833 833 833 ... 833 833 833],"[628 833 536 833 833 150 833 833 833 554 833 833 460 833 833 980 833 833
 833 833 833 913 833 403 536 833 833 833 833 536 833 525 833 833 833 833
 833 833 833 562 833 833 449 833 833 833 833 833 833 833]",0.9092307692307692,0.8,0.976153846153846,0.9,[833 833 833 ... 833 833 833],"[628 833 833 833 833 983 833 833 833 833 833 833 682 634 833  50 833 833
 833 833 833 833 833 403 403 833 833 833 833 833 833 833 833 833 460 833
 833 833 833 833 833 833 536 833 833 833 833 833 814 833]",833,"submarine, pigboat, sub, U-boat",4.0401525000000005,6.021321299999999
834,n04350905,"suit, suit of clothes",http://wordnet-rdf.princeton.edu/wn30/04350905-n,1300,50,838,25,1017,-1.6069777998094363,6.0,75.0,190.0,25.98421052631579,7.6161040157500866,827.0,33.73639661426844,9.24056579703247,15.0,49.0,29,-0.4974683381630911,11.0,23.72727272727273,7.669301260100676,18.0,32.111111111111114,7.760297817881877,6.0,75.0,2792,1136,1300,30.65199369661389,9.790193310547563,0.8800283979913218,1136,1300,0.8481462169521604,0.3213242079948831,-1.923697505422464,0.07591912053520618,0.16173499478210945,0.15972024427789874,0.29976810954279004,0.676923076923077,0.34,0.8884615384615384,0.64,[834 683 834 ... 457 834 834],"[399 834 568 834 906 834 834 652 834 834 851 637 843 630 701 834 861 444
 834 834 840 457 818 834 655 834 652 652 982 655 834 568 655 834 462 671
 834 894 568 457 630 391 601 234 743 834 834 655 834 593]",0.7115384615384616,0.4,0.9084615384615384,0.68,[834 593 834 ... 834 837 906],"[834 834 568 834 785 834 834 869 834 834 882 637 224 630 652 655 861 444
 834 834 655 834 745 834 655 834 834 652 457 834 834 568 655 457 794 444
 834 894 655 834 834 975 501 234 743 652 834 655 834 630]",834,"suit, suit of clothes",2.3728974,6.890971
835,n04355338,sundial,http://wordnet-rdf.princeton.edu/wn30/04355338-n,1300,50,9,1,9,-1.3363062095621223,16.0,50.0,2.0,22.5,9.192388155425117,7.0,36.857142857142854,6.768273325562718,23.0,23.0,1,0.0,1.0,23.0,,,,,23.0,23.0,1512,21,1300,31.04652264958003,11.160246472742411,0.4942704992631225,21,1300,0.7761556986896762,0.34199673591538304,-1.2416614032598856,0.011755268818247705,0.011592813003780976,0.04648415239099125,0.0368381553552902,0.8161538461538461,0.48,0.9492307692307692,0.8,[835 835 835 ... 835 835 835],"[835 835 646 708 649 835 409 835 825 409 562 682 835 835 853 409 442 835
 743 426 835 835 835 853 640 835 835 835 835 835 873 442 458 835 577 682
 528 663 835 835 409 489 835 835 835 478 835 835 730 835]",0.8792307692307693,0.58,0.9623076923076924,0.76,[835 835 835 ... 835 708 835],"[835 835 835 708 649 835 892 835 825 835 835 649 835 835 853 892 682 835
 743 835 835 835 835 649 640 835 835 835 663 835 708 497 835 835 835 682
 892 663 835 835 409 751 835 835 835 835 835 835 471 908]",835,sundial,3.2309313,5.9126353
836,n04355933,sunglass,http://wordnet-rdf.princeton.edu/wn30/04355933-n,1300,50,547,21,643,-2.4123104927157537,9.0,89.0,74.0,30.702702702702698,9.088197569435232,569.0,36.878734622144115,8.717255904737222,18.0,55.0,27,-4.902903378454602,1.0,31.0,,26.0,35.884615384615394,7.814483594336469,9.0,89.0,2840,679,1300,27.05919280866811,7.717698210798693,1.4717618917253397,679,1300,0.4999560534232942,0.4513857671421454,0.04116937755394166,0.16541666327739554,0.13866793318861256,0.2774778585769336,0.2422013084679775,0.4476923076923077,0.16,0.8484615384615385,0.58,[836 837 836 ... 836 836 836],"[608 837 837 837 837 442 982 836 785 196 785 837 597 584 836 851 655 619
 837 837 836 837 457 488 869 112 633 629 837 836 424 837 655 711 219 499
 836 836 836 836 445 796 837 197 391 837 801 837 597 475]",0.4230769230769231,0.14,0.8638461538461538,0.58,[836 837 836 ... 836 836 836],"[843 643 837 836 836 920 982 837 785 196 785 836 597 678 776 650 836 892
 837 837 633 836 457 981 869 487 837 626 837 837 424 837 543 785 219 837
 836 836 785 617 445 891 618 197 838 837 801 837 518 837]",836,sunglass,2.066783,5.6904984
