wordnet_id,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit
n03535780,7488,461,1300,23.46264543933036,9.342878656417241,0.8358558860606927,461,1300,0.747697228930462,0.3111076914568089,-1.130672389460762
n03538406,4818,111,1300,34.571524740018766,12.191504387862665,0.39728306919630224,111,1300,0.8026333686534883,0.325739024830112,-1.62415879925283
n03544143,1413,33,1300,31.900169139218118,13.265391960165124,0.7050985987264282,33,1300,0.49375677183199856,0.39780529219414307,0.011980797274357989
n03584254,1325,57,1300,25.892884341641516,7.237611687911034,-0.00028171936600332226,57,1300,0.5778033724585707,0.44973931046592563,-0.24276884780393046
n03584829,1396,89,1300,29.383551306514,11.158742969536668,0.7514707234237266,89,1300,0.5067628807874832,0.42521946945488,0.038793836048497815
n03590841,4077,115,1300,30.27348680858414,13.702626956903947,0.4908938809476155,115,1300,0.48019248312136686,0.4177575120806862,0.12889781064750958
n03594734,1748,308,1300,25.27037135355989,8.030150646872189,1.2236541312511169,308,1300,0.4673209928645894,0.4265189459189661,0.20295397403695492
n03594945,2372,23,1300,35.871070041908595,9.458463338002229,0.6199033266433677,23,1300,0.7299833885879942,0.3811671155084987,-1.1027418225021879
n03595614,1685,447,1285,29.439177676234326,11.069006738738658,1.4485655182708241,447,1285,0.5688377133342986,0.45521228023319676,-0.2423316079684825
n03598930,4385,159,1300,31.417511118685265,13.355718997130461,0.7684951794753531,159,1300,0.5024795530469347,0.40451542719308514,-0.008848825397553248
n03599486,6826,442,1300,31.72415040399199,12.031470532014545,0.9646594286109852,442,1300,0.7451187528530765,0.36184923096912247,-1.0447448494299378
n03602883,1902,31,1300,26.193345739599724,7.610301649631215,0.8698253438729515,31,1300,0.7500188809804494,0.3762145846961875,-1.2105927309972424
n03617480,6059,1191,1300,25.247206991407378,9.724990396646307,1.2664207366521962,1191,1300,0.3380651477793513,0.3572473345186964,0.8588836254544342
n03623198,3155,169,1300,25.01699819401944,10.032119135157066,0.08143956921073381,169,1300,0.6089956052036478,0.3635092740114448,-0.4115382965126848
n03627232,1955,17,1300,27.419893710478853,12.774758441179545,0.6684955607210291,17,1300,0.7170667162932014,0.32018820526965514,-0.9770873776855576
n03630383,4627,1378,1300,30.378269622807473,10.12390887435015,0.908773219412272,1378,1300,0.6237467100978701,0.4250910679783996,-0.462436920552438
n03633091,2283,120,1300,27.712280757289584,10.122695377456973,0.8044355135174694,120,1300,0.5748754901501036,0.417780176279647,-0.2334970103608177
n03637318,1821,16,1300,35.91332930227471,10.21168436471791,0.47184965677636476,16,1300,0.6470549345540344,0.4277920902864224,-0.6370390374271723
n03642806,2839,297,1300,26.88055471860005,10.538484975893043,0.8960258066926123,297,1300,0.7190116876038571,0.37243826156865645,-0.943738529526876
n03649909,2398,124,1300,30.596961487964396,13.492456502779568,0.4986045934345658,124,1300,0.7601033201715306,0.3359617845436131,-1.1667251904312446
n03657121,1847,132,1300,23.39412256509735,9.658317362547303,0.44544307786650766,132,1300,0.5881269215059349,0.3847560023793649,-0.3401962715242498
n03658185,663,6,986,24.82004319953647,2.4915533916597954,0.5900057176303317,6,986,0.469838022875289,0.39680175237080845,-0.13090575333244878
n03661043,4560,265,1300,31.59972612383927,13.549703178626308,0.3711366210033775,265,1300,0.6426055334539166,0.38143875868039634,-0.5033746286705115
n03662601,2168,40,1300,35.33155253211383,9.23541450773192,0.20710925142325817,40,1300,0.8985307174734768,0.23362249341029698,-2.822806811468911
n03666591,1627,77,1300,24.510427342701053,7.53239920915291,1.3751018194633,77,1300,0.6790319284145995,0.3881568270618873,-0.7612570500409195
n03670208,3869,243,1300,29.456151850232317,9.817019659741069,1.4348946398075242,243,1300,0.6183057350026048,0.4085303732723526,-0.37140728873798573
n03673027,1437,5,1300,30.248701555545914,8.225181897093949,-0.9849855971035244,5,1300,0.6170432850718495,0.4274513097230292,-0.3629286933197161
n03676483,1956,285,1300,25.205664263759086,7.003596010860109,1.1801195108796996,285,1300,0.20155515280887115,0.3191397512473858,1.5927931254157524
n03680355,1357,71,1137,30.751215498822283,12.0811104641494,0.9781324547405842,71,1137,0.8038798073490316,0.355105700699609,-1.4772035449728513
n03690938,1279,53,1272,24.82137841419242,8.802436153120818,0.8074167473766855,53,1272,0.3552752876794841,0.405284112874679,0.719352151745188
n03691459,1635,14,1300,33.131481949014024,9.106691106363517,1.0365452027599615,14,1300,0.8367876325334818,0.3215396795365195,-1.761057521480553
n03692522,1644,105,1300,29.2819075725665,11.365760898080481,0.8128917318998293,105,1300,0.5769359018897544,0.4227845968827067,-0.30941006230872103
n03697007,4473,66,1300,39.54953407834953,12.91117978337541,-0.057446120352813226,66,1300,0.8709985987480838,0.23763591697869155,-2.3183728089905236
n03706229,1535,13,1155,32.51355568418817,10.106138737868868,0.0005392598030772245,13,1155,0.7120930492304836,0.3666923446755207,-0.8813305875224903
n03709823,2017,38,1300,27.72316235790854,7.161387437647768,1.1808386360720746,38,1300,0.38928029346157217,0.4124949090476628,0.5572558230495127
n03710193,1019,14,1300,23.87786552997171,11.23323998823836,2.039458357755074,14,1300,0.5462421841387235,0.4169226569099708,-0.1145267342411178
n03710637,2903,936,1300,25.910868498343163,6.288280110798731,1.7308080085949133,936,1300,0.1821944007748767,0.30317766748604896,1.9082326168809483
n03710721,2526,819,1300,26.67217559504279,7.1026709730288715,1.7306366340232828,819,1300,0.1831829304738228,0.3052735617139268,1.8798023447757375
n03717622,2138,12,1300,46.59323216972796,11.362765740136174,-0.3397130999646981,12,1300,0.7428726603587464,0.13862993211188684,0.0233017887117406
n03720891,3795,562,1300,26.39790798537592,13.445187070259676,0.7411532999075766,562,1300,0.64812417622876,0.3924367924255627,-0.5953152604503161
n03721384,6583,814,1300,33.00418713924781,13.573463589963543,0.5345523020531665,814,1300,0.7935629843847757,0.33614272580721216,-1.4718451051025203
n03724870,4401,485,1300,33.052837017133484,12.692561014588193,0.8335793367973076,485,1300,0.6012888761690919,0.39845028262249305,-0.39842350505655305
n03729826,2999,22,1300,26.78227393329796,8.015941759193204,1.9095398422657601,22,1300,0.6170425820376043,0.36230969567197385,-0.29991906704623666
n03733131,7582,216,1300,28.84728842443367,10.69087252862356,0.5790829268234999,216,1300,0.5126673216754738,0.4003576918679179,0.027777930958339376
n03733281,2070,55,1300,33.94471618078353,13.595119963735945,0.6891057097099879,55,1300,0.5651230022141877,0.38538128027290597,-0.17479572317736808
n03733805,1424,40,1300,27.152773911456997,11.646864230172017,0.6597839625289097,40,1300,0.5838740523671727,0.4031835322791714,-0.30516691504367016
n03742115,1451,27,1300,28.207720828696576,9.143658750556975,0.3208673673394112,27,1300,0.5828251341978704,0.4166576598990742,-0.29739006151121217
n03743016,1480,9,1300,32.60389363888302,6.474813533714649,-0.24946514624035346,9,1300,0.4544614799734613,0.5004091937166052,0.2230842208598712
n03759954,2555,343,1300,30.168339082141134,10.593041158247452,1.0442662391265702,343,1300,0.721749911975365,0.38949625225947687,-1.0022884092138435
n03761084,1279,28,1300,33.91209793450019,11.15415881367639,0.40059896565413633,28,1300,0.6398474326789642,0.4608062591548961,-0.5806023069203593
n03763968,7347,1291,1300,31.74878219024705,10.70103101345938,0.7875525495922934,1291,1300,0.8241969629722528,0.31811798180134837,-1.6498971372582913
n03764736,1488,31,1097,38.32129008414546,14.546696553939322,0.20230678454384243,31,1097,0.8277164614729341,0.29932078086811265,-1.8313496082713223
n03769881,2575,104,1300,30.630407044244667,10.18259239815937,1.1995635198435253,104,1300,0.6174709543545477,0.4213848734632802,-0.43428713732268887
n03770439,3249,740,1300,29.95508152825954,8.836985120414504,0.8433290861324862,740,1300,0.19350894717365846,0.30222404497624866,1.8263083202949661
n03770679,2125,43,1300,31.77161330553579,13.773182043238643,0.8046934756081783,43,1300,0.607742397439514,0.4089420863846873,-0.3675927413282133
n03773504,1792,20,1300,30.027547088928355,11.189645884932345,0.310359575869452,20,1300,0.9745665401220318,0.03907142932803972,-2.4334357093536134
n03775071,1410,53,1300,25.218851663296192,11.04418511973666,0.9344691152071494,53,1300,0.4024807891681048,0.39398261359922704,0.44262492396594477
n03775546,1649,47,1300,25.850320808919527,12.994875348771927,0.9762049303759849,47,1300,0.5136716326381611,0.3730496799212698,-0.02182225767105926
n03776460,2159,12,1300,30.954759404270188,8.181521331960784,-0.6694500764458644,12,1300,0.5337884688439464,0.38388969732948114,0.0841527474090537
n03777568,4026,79,1300,41.23958725392945,13.580737006550075,-0.1703157781638988,79,1300,0.673857883903893,0.3871359347628226,-0.8009009584397915
n03777754,1021,3,1149,24.433734167655587,3.9192140787313288,-0.6985135737872328,3,1149,0.668643108879526,0.5680366775849686,-0.7071002179035886
n03781244,1753,7,1155,34.55688096139883,9.426643012939781,0.7928705113114489,7,1155,0.8171320328755034,0.34748002566582714,-1.8601433317723013
n03782006,2476,53,1300,27.505448912236666,9.043584725494823,1.8417772485909594,53,1300,0.6298874225643161,0.42580477875971917,-0.4922216684034827
n03785016,3878,151,1300,31.269435520386104,9.5146709486511,1.0979673530554919,151,1300,0.7480218504425998,0.3773221462281775,-1.113074737494394
n03786901,1932,30,1300,31.68508205108328,11.573039660639834,0.23982962380460557,30,1300,0.6505420289933677,0.3892158562912396,-0.5579954342863158
n03787032,6684,1584,1300,27.231823797334183,9.269742656463626,1.6065808088115523,1584,1300,0.5487946009657616,0.4400109769818337,-0.1248486098151291
n03788195,3204,28,1300,29.442257041425307,14.749660743749699,0.5422220229157998,28,1300,0.6840578008601107,0.3339628778489938,-0.8612094182326774
n03788365,1817,63,1300,29.25996013742425,10.085978513675379,1.0901923176624038,63,1300,0.5717916566885946,0.40165010771807835,-0.24383172246984683
n03791053,3599,138,1300,31.510815697395266,8.732306946854,0.4537034346691803,138,1300,0.6496886018110246,0.4132360921409482,-0.5946898849629456
n03792782,4042,251,1300,32.125942757576745,8.07696310427056,0.6394497615517758,251,1300,0.7975720054793736,0.33236569362677326,-1.4369559281721864
n03792972,1789,61,1300,31.191717922441114,11.940683964788763,0.5211352458244756,61,1300,0.6762225135443272,0.4046988601135151,-0.7393746522899952
n03793489,1572,40,1300,22.606501691753714,10.339815639005602,1.019910082709771,40,1300,0.5976718690013509,0.4120012027249885,-0.37536259944008205
n03794056,1411,30,1300,28.63312875647883,10.61991928976313,0.855839025248768,30,1300,0.6937867613780929,0.37718178543255076,-0.866752951128864
n03796401,1443,21,1159,35.12993486598302,10.82577438137599,-0.11526243147008698,21,1159,0.8172955339153606,0.29803853620871945,-1.664055044993329
n03803284,2099,40,1133,31.865066242404943,9.667535838144417,1.3199586727596908,40,1133,0.5413210094673555,0.4387668784971871,-0.13631073539872393
n03804744,2273,9,1300,30.594340005987064,11.190963053938269,0.42885353889792666,9,1300,0.6737526034315421,0.4516827763404815,-0.6926323690426498
n03814639,2816,997,1180,28.06109079424484,10.059702852701779,1.451401484254963,997,1180,0.4883702462600958,0.41440254173623275,0.1381863868730954
n03814906,1810,25,1300,25.320142163470056,9.3366504777313,2.1743788902966683,25,1300,0.3192348442971702,0.3351719520673093,0.9292388566449845
n03825788,1890,311,1300,21.62690329296788,10.059916537397543,1.3956053900180883,311,1300,0.6099613678747923,0.3496034961809702,-0.43841931170231146
n03832673,1843,222,1300,27.383024639425138,9.74637955281461,1.1870407538962082,222,1300,0.5974926644493611,0.42953150131400214,-0.33748456213485345
n03837869,1063,13,1300,29.228741877372503,7.246354105348304,1.3151952409663485,13,1300,0.5693684054825163,0.44651513939445925,-0.18544449039684788
n03838899,5400,919,1300,30.879098439261202,11.27990903370362,0.7255409440955856,919,1300,0.6273049202109697,0.4187830824514181,-0.4869576863695591
n03840681,2806,279,1300,26.09341618433743,12.196454976665773,1.0342819434909247,279,1300,0.635145100774944,0.37056996332346864,-0.4761512245990093
n03841143,3191,6,1300,28.138158171031744,5.747193523944263,1.3532813624333329,6,1300,0.7421358227729794,0.21313984918414136,-0.7864326700618043
n03843555,1805,14,1120,32.945266357305755,8.779980711674378,0.8036033611708183,14,1120,0.7858166013445169,0.13618693446722765,-0.1705438007437893
n03854065,2531,23,1300,42.11182929710929,11.557539418485291,-0.16358937968494905,23,1300,0.827720486923404,0.2923266311026193,-1.6393172264588978
n03857828,2733,31,1300,31.12388279585954,10.98462394144234,0.797819664894489,31,1300,0.8131328930988183,0.2590164897659139,-1.779419012687675
n03866082,1839,390,1005,26.60542846048526,8.780366957591843,1.4897321152831675,390,1005,0.22857961927910697,0.3136582498642132,1.5433273491853723
n03868242,5767,225,1300,35.07222843967132,12.188637787162904,0.15635564819234393,225,1300,0.719657114046729,0.357220707840188,-0.9370377962726216
n03868863,3012,458,1300,33.33341028913496,11.136845565430422,0.7970406549589634,458,1300,0.6298576903328148,0.4053174475261495,-0.5397998806474303
n03871628,1964,17,1300,39.75147719552825,14.35826434178103,-0.14330038582368662,17,1300,0.8434425666928289,0.28874005085107407,-2.07882857448402
n03873416,4702,473,1300,30.989119057557225,9.306537259423626,0.5304502053855655,473,1300,0.744290615297582,0.36816098901412214,-1.1046110120619101
n03874293,2686,21,1300,34.501205344081036,16.40379028922738,0.29452660493729527,21,1300,0.6616895404599957,0.389261076777285,-0.6426771344018429
n03874599,2291,12,1300,29.235989146272527,13.587342665379046,1.3227390696040022,12,1300,0.5552765152339508,0.39878120208901774,-0.2067471992558495
n03876231,2009,94,1300,24.990725632708198,10.287020363052868,1.2177984872187337,94,1300,0.48951263119902505,0.3961843440768036,0.15166185245675395
n03877472,3916,1341,1300,21.443655767081147,8.975126979584314,0.9746840108323229,1341,1300,0.38987875181805126,0.3597870036926106,0.5768218775452081
n03877845,2237,15,1300,34.80691093889038,10.500908406216086,0.4400905263320194,15,1300,0.7790681650241214,0.29047841940892755,-1.2070933125669654
n03884397,3655,461,1300,32.77793909340649,10.849832657696945,0.42307392262518,461,1300,0.7697218623938574,0.3550196414629809,-1.2623275253124535
n03887697,1820,136,1300,27.017500690103915,11.874046818499547,0.9772920200230658,136,1300,0.5185743848222256,0.4170271835874327,0.011233911360628658
n03888257,1464,53,1300,33.8676585324467,9.261664571625802,0.5082652212603197,53,1300,0.7498651827325302,0.39327940851504295,-1.1501159930966613
n03888605,5107,495,1300,24.284056114888045,8.87271693616152,1.03442987095992,495,1300,0.8084269777523595,0.31253303970801743,-1.5345934469911906
n03891251,1971,117,1300,28.80223302611187,12.64088609495641,0.6896672278551449,117,1300,0.5792352106048061,0.4175320841766169,-0.2609441113334238
n03891332,2027,43,1300,30.05667861477279,9.6730581981936,0.7543308042349083,43,1300,0.6367535242420986,0.43166451808201384,-0.4961687596244647
n03895866,1805,15,1300,36.976357123175056,15.013385086331427,0.6552433006842193,15,1300,0.9169132123390832,0.19607665782483352,-2.9487106763346107
n03899768,1468,12,1152,33.54684660979031,9.398577744538876,0.24233225018040175,12,1152,0.8360080247124032,0.2855589614663725,-2.009652642453173
n03902125,1438,88,1300,27.894685668125916,10.066604027468633,1.285210292184785,88,1300,0.5488342616484835,0.4291065547358468,-0.1308471200841948
n03903868,851,12,1156,33.85322753705184,8.966798503711553,0.37623493623083143,12,1156,0.8985332300265627,0.15947682906713337,-1.384089264561235
n03908618,1575,22,1300,23.887163934022798,7.101344036751784,-0.016253275924689038,22,1300,0.499701804566112,0.4064664312845433,0.0679184113274058
n03908714,1415,18,1300,26.253404010144884,8.504466047050231,0.5955872007680533,18,1300,0.5166368615270279,0.38233493676893743,0.006667665975098801
n03916031,2193,58,1300,27.147437984425995,7.913237445848024,1.533461063865232,58,1300,0.41402606026205235,0.4365389130067588,0.3866530591868551
n03920288,1389,33,962,29.303712987647167,9.234716620285203,1.3466714367260257,33,962,0.7026673946670734,0.3732134967311618,-0.9224497932998753
n03924679,1458,59,1300,29.000440931165027,9.655763631788473,0.7390178380014945,59,1300,0.5380772640040707,0.43531618210739204,-0.12946828346289874
n03929660,1567,55,1157,29.35999766336239,9.702152869769778,0.9733912916168663,55,1157,0.7346113461027427,0.36649094101859897,-1.1912114675512846
n03929855,2488,202,1300,31.707158522989328,10.194238694954494,1.097249685820078,202,1300,0.9619857357575159,0.14100772072533788,-5.355308409254777
n03930313,1443,38,1300,28.89740047542914,10.38074493994989,-0.10025765521093283,38,1300,0.5463623767963753,0.44782608435833837,-0.14537251732345685
n03930630,1972,18,1300,37.19410283331392,12.274676295041184,0.3462795846064472,18,1300,0.7312799992246757,0.3479488895163223,-0.9987117538485702
n03933933,1504,23,1300,24.496524417186315,7.34604974637085,1.1059562550623174,23,1300,0.6048375963203039,0.41697086697663677,-0.49881257293946446
n03935335,3389,148,1300,23.71802465649703,10.049024658528436,0.9212594479130647,148,1300,0.5166865942710251,0.35041082553671427,-0.098136656310546
n03937543,2072,45,1300,31.04094041686102,11.048772619677353,1.1593066234333511,45,1300,0.509105456806719,0.42032537659518016,0.06770063318904977
n03938244,2046,17,1300,22.470529262587934,5.471941666543576,0.2542468177228048,17,1300,0.39969709192347824,0.4328977566189332,0.487482043275094
n03942813,3819,620,1282,24.093507056834504,9.145202485800835,1.3284664806012554,620,1282,0.8004964901205719,0.32290966989950737,-1.4713547529272843
n03944341,2096,112,1117,19.733217577461538,9.17004704136108,1.6354683819208577,112,1117,0.412562890892981,0.38704224326982517,0.43584072837843424
n03947888,1675,12,1118,34.47009075909839,7.636093550485684,1.3370141664404618,12,1118,0.6715445339990156,0.40198745409663744,-0.8771322043605161
n03950228,1754,33,1300,32.07004111932804,12.412343889639542,1.0630669755685203,33,1300,0.6526367313538985,0.40092130740649184,-0.6241117152304947
n03954731,1865,15,1300,40.875746438142215,9.767050924788993,0.6330254851098128,15,1300,0.8560201923052467,0.2634087692754047,-1.6585770391577115
n03956157,2570,35,1270,28.195390553511576,9.41431732515395,1.3478618311210082,35,1270,0.8209247472030772,0.31815083012652645,-1.5608728948168904
n03958227,1923,69,1069,33.39479601362594,14.331572395763446,0.5067844996971278,69,1069,0.5779570129099365,0.41257061435888165,-0.31766877647747344
n03961711,1208,2,1053,46.410588555309005,14.128208935793737,0.0,2,1053,0.4622402302920815,0.5011793708996771,0.0
n03967562,2437,15,1300,35.615245634194785,12.04029615498358,0.5396240540803013,15,1300,0.634159203836073,0.38463892059867727,-0.5999615483404303
n03970156,2910,477,1254,29.27014199966456,10.75304334444072,0.7260056855510445,477,1254,0.6411388494197344,0.41744617200576545,-0.5522332151732753
n03976467,1564,43,1300,29.968607662963514,9.787400720496551,0.927475529043552,43,1300,0.5367940567829101,0.4430128142926215,-0.19835260416970074
n03976657,2079,102,1300,30.457322650943873,10.445035116163059,0.9444215427455627,102,1300,0.508195648586158,0.421322011038224,0.004059288449486318
n03977966,2704,35,1300,34.23618461785976,10.460918445137336,0.3048284528923682,35,1300,0.8243631030832015,0.2538513697603451,-1.8333234593881769
n03980874,2162,457,1300,24.637754863280765,11.869946407712987,1.0831857589512583,457,1300,0.27751253479408944,0.34333414069746593,1.1638378558205027
n03982430,2802,138,1300,29.14069282656093,9.895463213473008,0.6192038241883431,138,1300,0.6475530590666319,0.39733526457220697,-0.621205515543245
n03983396,2892,76,1300,28.16353803911371,9.7477449223575,1.3056142744970025,76,1300,0.6345846222156017,0.4180293959465979,-0.5856297924776732
n03991062,2456,14,1300,44.053956716475746,11.891409616904928,-0.36160808891322116,14,1300,0.5610219304050714,0.41661318995112184,-0.28313074979375
n03992509,3628,388,1300,30.316625121528876,13.06968630969383,0.7063889791133725,388,1300,0.6523242282534745,0.38210275413138556,-0.6328932803944397
n03995372,1367,167,908,27.848640764943074,10.26073073734896,0.7543183454127029,167,908,0.6166869406609284,0.4140508565817916,-0.4542572987939195
n03998194,2449,34,1300,35.95456503763412,13.713811618494896,0.8071458620014994,34,1300,0.6809469695915191,0.3809536379434776,-0.6638796599833646
n04004767,1633,50,1300,25.215418298935255,8.3476740753474,0.5088871240961509,50,1300,0.7013201703922818,0.40094087980588566,-0.7756184734632579
n04005630,1776,122,1300,32.39234027864134,10.69032446043182,0.6224977187365217,122,1300,0.8362258776686473,0.3204468754591552,-1.8306804708012148
n04008634,1683,35,1300,29.234837165497854,7.644569068584109,0.9327561782941658,35,1300,0.8590988656239846,0.2836854562599093,-2.197735031875743
n04009552,2068,80,1300,27.55603996635214,9.809678624348905,1.7120267918175314,80,1300,0.6787137793085999,0.4215070025910265,-0.7952054076218179
n04019541,3546,68,1300,29.09039649204659,9.908367550391333,0.11633080904245928,68,1300,0.785626427547814,0.32207221519043977,-1.3770308631799761
n04023962,2459,345,1247,26.64247239053832,9.988746187771563,0.7629366414082234,345,1247,0.7186322693362073,0.38172855545563855,-0.9570562267682414
n04026417,1513,7,1300,28.78624668575463,1.8734313951674155,-0.36323296456810217,7,1300,0.49095429413552777,0.44816037908015005,-0.05804782969233975
n04033901,1457,73,1300,26.435805202155528,12.649841487481623,0.9843673936390716,73,1300,0.5452962061613539,0.41407450574167426,-0.18889451864577989
n04033995,2370,39,1300,23.92877241484473,11.195049918033646,1.0076234475446653,39,1300,0.43170446549685493,0.37325825590757095,0.29011898108851886
n04037443,3576,132,1300,34.95873693576192,9.490050040508999,0.17018600571484954,132,1300,0.8517793606698622,0.3010201304314931,-1.97931068644955
n04039381,3641,479,1300,29.317289471118926,9.737651376366633,0.8145626584864128,479,1300,0.7631737776737393,0.3701152998305456,-1.2151853016741259
n04040759,1353,13,1253,25.216316495409803,8.473133644220292,-0.2531283481079964,13,1253,0.5512901808565048,0.4534590112040587,-0.1858943293788561
n04041544,1688,11,1300,34.43490973680297,8.915471127108432,0.22832314172971707,11,1300,0.8602812090380622,0.293678097347002,-2.294777029741016
n04044716,2026,50,1300,35.043516224206854,12.543076091146956,0.6603116641064287,50,1300,0.8154728518519547,0.3486062402625508,-1.5728995004577115
n04049303,2570,50,1300,35.9409206765865,13.295932599381015,0.2442330248604298,50,1300,0.5502259445656087,0.423000748731546,-0.15607282248369694
n04065272,2466,22,1300,32.14759377092815,10.058782724480842,0.8480546946956268,22,1300,0.8097808750515632,0.32514168222802053,-1.53865813064875
n04067472,1918,108,1300,32.6199365457221,13.713805001695224,0.22975544672766327,108,1300,0.7451052417530227,0.37697717943524905,-1.0982270628130413
n04069434,2148,41,1300,27.13810284562915,7.822551324211835,1.1901974717521455,41,1300,0.4921734816758185,0.4234831275985878,0.017056145645059587
n04070727,2177,80,1300,28.386575816322516,11.687906950706349,1.2940282314929221,80,1300,0.5297969698993252,0.4336471885982118,-0.050428479049568424
n04074963,1970,77,1300,26.587363053535384,11.844315625184684,1.1469032606992933,77,1300,0.6783516615774333,0.37598568766893653,-0.6926115702223348
n04081281,6297,272,1300,33.147765600120174,11.770441144041687,0.8921104558249509,272,1300,0.6407061784775574,0.408123396366395,-0.5700531142516453
n04086273,1734,93,1300,29.859025052356795,9.287729515339812,0.9373534864724552,93,1300,0.7035459712052573,0.4128021259247843,-0.8480451948501082
n04090263,2684,200,1300,32.04060685886628,11.671976310818492,0.9301687556471357,200,1300,0.7930390870594417,0.33702481981697097,-1.4289460453095946
n04099969,1219,89,1300,24.672644695350897,14.439546658016114,1.0732443112092582,89,1300,0.6198712071178873,0.3530513807011277,-0.3894911460978202
n04111531,3086,70,1300,36.281998611076865,11.713234307635258,0.5330644874790896,70,1300,0.8622535069206991,0.3058740275419737,-2.197101205339179
n04116512,2591,14,1300,26.73803631312214,9.32996025693036,0.6280468614262364,14,1300,0.4023500889140575,0.40039968143569554,0.6634197200126943
n04118538,11900,1082,1300,27.17948884739275,7.247322098957548,1.458492318403292,1082,1300,0.9020616715066406,0.227178536801,-2.8014920412031223
n04118776,1334,26,1300,27.893090678490633,11.279144928071489,0.8413117896030786,26,1300,0.6570726366212158,0.40711203405379565,-0.7473997244321331
n04120489,2261,37,1300,28.50159189755705,9.849427909960898,0.6051632658124212,37,1300,0.6692538230453388,0.3999594091362038,-0.6392118494146424
n04125021,810,10,1029,31.951130870822624,9.10405860612245,0.2005872054621015,10,1029,0.46760234944522344,0.4578993147725328,0.18821866323639694
n04127249,1441,31,1259,24.642499057452138,6.993736919136631,0.14960273947370234,31,1259,0.3742278288268752,0.40688287628421344,0.5897907114561117
n04131690,2608,68,1300,30.369617620845688,9.345093649456578,0.9381596613180202,68,1300,0.5321592605220807,0.3941658855386844,-0.13590930015028316
n04133789,2015,36,1300,24.31328374136671,7.83331190206927,0.658480372962586,36,1300,0.4918980606986827,0.4179784139002842,0.17418613932734264
n04136333,3580,721,1300,29.173792892698906,8.704233982229683,0.9199342796509712,721,1300,0.4365594503010396,0.430987558322214,0.3620436053512778
n04141076,4240,766,1300,33.13219725330422,11.086334500400593,0.6722792660321741,766,1300,0.8743979733421491,0.28074665308076024,-2.3571040557838328
n04141327,1749,20,1300,36.584117138764285,8.642182428499174,1.059532424066053,20,1300,0.8765832383884113,0.252731840825949,-2.6405511925374303
n04141975,1823,78,1300,31.791663416187568,13.515612289170202,0.5661732962497532,78,1300,0.6295969642113699,0.3777069116756295,-0.5559598584399957
n04146614,2198,42,1300,22.714271848508226,11.358400250574292,1.1197722089879456,42,1300,0.584950939175628,0.3725078236328526,-0.2644725037875216
n04147183,1279,20,1300,31.630627157459145,9.499793854796009,0.43052114321474194,20,1300,0.6610038438113404,0.4206984153303215,-0.6894572927611299
n04149813,3140,55,1300,31.2023323498196,6.7889383849879605,0.3604676502271984,55,1300,0.9558961824937298,0.1276533511396424,-4.8747787360321935
n04152593,1623,36,1267,29.46049539233637,10.608489472020224,0.7702538297204424,36,1267,0.47009179565227655,0.4224343011297871,0.22500602044636198
n04153751,2439,2,1300,20.506728078933037,4.339306572529921,0.0,2,1300,0.9951762259006496,0.0038026994068949427,0.0
n04154565,1486,87,1300,27.730265224562682,11.718858958408356,0.3378010353704627,87,1300,0.7489138767149981,0.3644708990454845,-1.0884510124260225
n04162706,2410,878,1300,25.50888410248641,8.985883209018212,1.09363038896062,878,1300,0.4920992019204,0.436494424947075,0.07849503271493846
n04179913,2481,73,1300,30.18634756826889,11.25493210809891,0.639911554617434,73,1300,0.5300401267180955,0.38203061773474845,-0.12254236498865614
n04192698,4471,155,1300,33.95472888730717,9.35453338815272,0.3371820671022505,155,1300,0.831640750602368,0.3184515066049948,-1.7250177926280341
n04200800,6462,308,1300,27.571056899318844,10.754716096737132,0.8649803360266967,308,1300,0.4689957597670928,0.4109437267238174,0.19222403649342745
n04201297,1254,31,1249,28.706297752115294,13.263625617172362,0.7311608444058679,31,1249,0.6117207350870291,0.4182762915779468,-0.3959775710568531
n04204238,2425,77,1300,23.703653738119563,11.122394617049235,1.009751917282051,77,1300,0.5212950214680111,0.4111028728715273,-0.029858873785095292
n04204347,2282,139,1300,24.2387387545869,11.10063719246873,0.9925584456500204,139,1300,0.6493148323979305,0.3781573842485104,-0.5768938209608455
n04208210,1604,105,1300,29.117757151783355,12.842610748362697,0.7416451349816291,105,1300,0.6237599138924405,0.3857768595902532,-0.4350228275516063
n04209133,3338,888,1300,25.063689600932438,10.781857921149049,1.0555443775873667,888,1300,0.531707740383173,0.41138064949671377,-0.04904503500306758
n04209239,1719,69,1300,28.578150604385637,8.973090037393462,1.1756303303335722,69,1300,0.49878735001792784,0.4343402323944406,0.0759025001455001
n04228054,2592,234,1300,30.09022517195627,8.552660964528723,0.4683081273666808,234,1300,0.7202871412667642,0.36535986060470804,-0.9583893950642521
n04229816,3037,427,1300,29.895472697073913,8.491519979924194,1.344697234451373,427,1300,0.7538390178816822,0.3394769750809816,-1.1657907687308324
n04235860,2315,272,1300,25.194418609148954,10.473394016424376,0.9815178030224917,272,1300,0.6179887266985397,0.3865788015710262,-0.4518943263044983
n04238763,1124,28,1162,38.992348834220756,15.746848263882669,0.24746835113559199,28,1162,0.8637442281802314,0.3229984882044766,-2.0627483414385117
